date,tx_pos,tx_incid,TO,R,rea,hosp,rad,dchosp,incid_rea,incid_hosp,incid_rad,incid_dchosp,conf,conf_j1,pos,esms_dc,dc_tot,pos_7j,cv_dose1,esms_cas
2021-09-27,1.19527071817537,55.5583741010485,0.31059707394227,0.768452286519996,1571,7980,420247,89693,94,343,279,74,,1309,7633,26835,116528,37288,,217898
2021-09-28,1.1757637288,54.3202007241452,0.301304863582444,0.778276558069881,1524,7801,420645,89751,79,304,398,60,,6765,5546,26835,116586,36457,,217897
2021-09-29,1.15337022250239,52.995608507458,0.289837880585212,0.786807699534143,1466,7726,420934,89793,52,254,291,42,,5835,5074,26836,116629,35568,,217933
2021-09-30,1.12586897045801,51.5845974509869,0.279557137208383,0.793448537578737,1414,7565,421264,89849,58,238,340,56,,5204,4958,26841,116690,34621,,217979
2021-10-01,1.09278227922041,49.8398308753506,0.26789244760775,0.798116705265554,1355,7410,421579,89895,48,214,312,47,,4935,4919,26844,116739,33450,,218047
2021-10-02,1.05728467975868,48.5346083986149,0.261961249505734,0.801346583142021,1325,7294,421787,89925,33,141,212,31,,4948,3300,26844,116769,32574,,218047
2021-10-03,1.05559504061832,48.3751805390137,0.262158956109134,0.804252013087791,1326,7308,421839,89934,19,76,54,9,,3744,1043,26844,116778,32467,,218047
2021-10-04,1.03262962469535,46.4262867038879,0.262554369315935,0.808270302214218,1328,7299,422072,89984,71,283,246,50,,1138,6328,26849,116833,31159,,218130
2021-10-05,1.01835702698845,45.2909219467274,0.252866745749308,0.814972301904519,1279,7096,422510,90045,75,290,436,62,,5558,4781,26849,116894,30397,,218129
2021-10-06,1.00972833830804,44.3254149091421,0.245551601423488,0.825615373644874,1242,7038,422728,90079,40,202,225,34,,4946,4423,26854,116933,29749,,218189
2021-10-07,1.0179521113177,43.8143517704203,0.237247924080664,0.840971237850455,1200,6903,423001,90113,47,194,272,35,,4615,4619,26856,116969,29406,,218242
2021-10-08,1.02059870088454,43.4880461512364,0.230130486358244,0.861245842808472,1164,6805,423274,90151,52,218,274,38,,4470,4700,26859,117010,29187,,218270
2021-10-09,1.02526105506605,43.8322315303756,0.222815342032424,0.885932332469998,1127,6706,423485,90166,26,128,211,17,,4734,3534,26859,117025,29418,,218270
2021-10-10,1.02598677686874,43.7830621904986,0.223803875049427,0.913830082494557,1132,6737,423537,90174,17,91,54,8,,3991,1005,26859,117033,29385,,218270
2021-10-11,1.04644469248643,44.4207736289036,0.226374060893634,0.943380034845739,1145,6729,423734,90204,58,226,193,30,,1120,6758,26864,117068,29813,,218350
2021-10-12,1.06849385514767,45.1985431869584,0.219652036378015,0.972830439482623,1111,6629,424018,90257,68,254,285,53,,5880,5305,26864,117121,30335,,218349
2021-10-13,1.0916446360581,46.2608989243015,0.215697904310004,1.0004095197784,1091,6601,424238,90280,58,219,225,27,,5578,5133,26865,117145,31048,,218378
2021-10-14,1.07976726219027,48.7700252380262,0.212534598655595,1.02471392669806,1075,6523,424464,90318,44,206,232,38,,5187,6306,26867,117185,32732,,218402
2021-10-15,1.15129686697935,48.7566154180597,0.207789640173982,1.04488152343807,1051,6470,424693,90352,43,215,229,34,,6099,4692,26869,117221,32723,,218411
2021-10-16,1.20852880714625,48.4660693187864,0.207394226967181,1.06070082156462,1049,6437,424817,90367,25,109,125,15,,4899,3338,26869,117236,32528,,218411
2021-10-17,1.21860588877916,48.4481895588311,0.207987346777382,1.07257391612342,1052,6448,424868,90372,18,71,50,5,,3778,989,26869,117241,32516,,218411
2021-10-18,1.26705023698955,48.8281344578808,0.207394226967181,1.08140701865753,1049,6468,425074,90413,67,277,210,41,,1057,7014,26874,117287,32771,,218529
2021-10-19,1.32716275426373,49.6804030157493,0.206801107156979,1.08840470319351,1046,6483,425292,90452,63,286,221,39,,5934,5878,26874,117326,33343,,218529
2021-10-20,1.41931733210457,51.2180623719036,0.202846975088968,1.09456912128406,1026,6465,425537,90473,44,263,249,21,,6036,6165,26879,117352,34375,,218572
2021-10-21,1.72151929190339,51.1718729920191,0.199485962831159,1.10031222570808,1009,6453,425777,90508,59,273,245,35,,6127,6278,26881,117389,34344,,218586
2021-10-22,1.75137889375883,53.5901105259711,0.199683669434559,1.10544286486678,1010,6400,426012,90537,58,203,237,30,,6366,6319,26881,117418,35967,,218593
2021-10-23,1.75670121858437,55.2171686819019,0.199090549624357,1.10927175661775,1007,6348,426213,90560,42,184,203,23,,6291,4434,26881,117441,37059,,218593
2021-10-24,1.75711034459917,55.3318971416149,0.201265322261764,1.11088168532095,1018,6377,426243,90564,21,63,34,4,,5005,1061,26881,117445,37136,,218593
2021-10-25,1.82448539473621,56.219925219394,0.202253855278766,1.10982780795848,1023,6405,426431,90605,74,269,197,42,,1295,7615,26883,117488,37732,,218633
2021-10-26,1.89731465422454,56.8203871578922,0.207394226967181,1.10634414954559,1049,6445,426654,90643,112,316,236,38,,6603,6282,26883,117526,38135,,218650
2021-10-27,1.94092528488769,57.2271516968749,0.205219454329775,1.10152854421633,1038,6489,426836,90677,61,283,193,34,,6528,6444,26882,117559,38408,,218663
2021-10-28,2.00456925789129,57.3657198365283,0.205021747726374,1.09725107338533,1037,6541,427031,90710,58,271,192,33,,6461,6377,26883,117593,38501,,218694
2021-10-29,2.12990564014583,59.1924353119597,0.204428627916172,1.0958339745341,1034,6534,427286,90737,67,283,255,27,,6433,7552,26884,117621,39727,,218727
2021-10-30,2.20001796107578,61.3216167266346,0.205417160933175,1.09933661203673,1039,6524,427445,90759,44,176,157,22,,7360,5860,26884,117643,41156,,218727
2021-10-31,2.22051098236631,62.2126247644062,0.206801107156979,1.10923159535362,1046,6572,427489,90771,20,105,42,12,,6329,1646,26884,117655,41754,,218727
2021-11-01,2.20309848254177,54.1190534246482,0.211348359035192,1.12587694061393,1069,6639,427519,90777,28,103,31,6,,1866,2177,26884,117661,36322,,218727
2021-11-02,2.45237746032677,62.2841438042274,0.215697904310004,1.14847934012373,1091,6680,427801,90851,126,416,283,75,,2039,11763,26897,117748,41802,,218771
2021-11-03,2.60883986283316,66.0970026146914,0.216686437327007,1.17528900716449,1096,6764,428108,90890,95,447,308,39,,10050,9005,26893,117783,44361,,218774
2021-11-04,2.77261352293639,69.8621820652747,0.217279557137208,1.20392691207622,1099,6718,428434,90937,81,334,328,47,,9502,8906,26895,117832,46888,,218811
2021-11-05,2.93100823686395,73.44260399632,0.215302491103203,1.23177896143095,1089,6735,428716,90963,82,334,282,28,,8998,9966,26895,117858,49291,,218832
2021-11-06,3.06343700408003,76.1633074695156,0.217279557137208,1.25672947551946,1099,6667,428950,90988,55,190,232,25,,9605,7680,26895,117883,51117,,218832
2021-11-07,3.09997004015343,76.6222213083678,0.217674970344009,1.27737726275024,1101,6709,428990,90998,20,100,41,10,,8547,1946,26895,117893,51425,,218832
2021-11-08,3.3476490239278,95.1545925020184,0.225583234480032,1.29317616639047,1141,6865,429250,91053,121,483,263,55,,2197,14621,26897,117950,63863,,218868
2021-11-09,3.36265194873236,94.291894084176,0.225385527876631,1.3049700192871,1140,6851,429618,91097,99,409,369,49,,12476,11189,26897,117994,63284,,218853
2021-11-10,3.41973114618765,99.0017208523967,0.228153420324239,1.31476825048614,1154,6906,429919,91130,93,397,301,33,,11883,12165,26897,118027,66445,,218906
2021-11-11,3.39681383213759,90.0290613148373,0.226374060893634,1.32520615157284,1145,6952,430063,91147,35,212,146,17,,12603,2885,26897,118044,60423,,218906
2021-11-12,3.60695875259809,100.97147440747,0.233689205219454,1.33914945733568,1182,7046,430277,91195,98,362,219,48,,3860,17320,26897,118092,67767,,218906
2021-11-13,3.70724770964489,105.350525616518,0.237643337287465,1.35917691086348,1202,7050,430476,91211,64,234,198,20,,14646,10603,26897,118108,70706,,218906
2021-11-14,3.75302796539049,106.812195992863,0.23922499011467,1.3865250720835,1210,7111,430524,91228,26,125,49,17,,12496,2920,26897,118125,71687,,218906
2021-11-15,4.06880735563048,120.305454839116,0.248517200474496,1.42087223098137,1257,7361,430811,91298,144,631,293,70,,3241,23682,26902,118200,80743,,219001
2021-11-16,4.26237462828407,132.453261748734,0.252471332542507,1.46016166366455,1277,7535,431216,91345,135,647,410,48,,19778,19351,26902,118247,88896,,219002
2021-11-17,4.52669329994533,144.584678878394,0.25701858442072,1.50103143624646,1300,7663,431559,91395,107,525,345,50,,20294,20313,26908,118303,97038,,219064
2021-11-18,4.69188836674331,172.371315828899,0.263542902332938,1.53947995035364,1333,7787,431887,91447,119,522,341,57,,20366,21539,26908,118355,115687,,219130
2021-11-19,4.77553766231934,181.607701825799,0.267497034400949,1.57162208652448,1353,7940,432215,91497,129,563,346,57,,21220,23529,26908,118405,121886,,219166
2021-11-20,4.87760933476513,192.001802279803,0.263542902332938,1.59471903243418,1333,7974,432421,91520,40,269,212,24,,22678,17565,26908,118428,128862,,219166
2021-11-21,4.9082964625539,194.001355434803,0.264729141953341,1.60791951110492,1339,8038,432497,91535,27,158,78,15,,19749,4256,26908,118443,130204,,219166
2021-11-22,5.16316673651431,214.038606424689,0.277975484381178,1.61194653386738,1406,8338,432957,91629,188,865,464,94,,5266,37152,26911,118540,143652,,219363
2021-11-23,5.3120547377942,232.417509678724,0.287663107947806,1.60847720855277,1455,8525,433411,91713,192,759,456,84,,30454,31693,26911,118624,155987,,219389
2021-11-24,5.44838966746895,252.122495129442,0.293198892843021,1.59954598573422,1483,8765,433833,91793,137,770,424,80,,32591,33535,26912,118705,169212,,219535
2021-11-25,5.52191955012995,272.721468577924,0.29636219849743,1.58697666809883,1499,8981,434310,91865,139,778,502,73,,33464,35358,26912,118777,183037,,219535
2021-11-26,5.651581725965,294.348528223834,0.309015421115065,1.57216829012881,1563,9181,434775,91925,176,744,481,60,,34436,38063,26912,118837,197552,,219535
2021-11-27,5.74191310669014,308.819213947643,0.319691577698695,1.5559201724246,1617,9271,435027,91959,102,388,259,34,,37218,27269,26912,118871,207264,,219535
2021-11-28,5.76190601781795,312.492014638457,0.322657176749703,1.53854925071597,1632,9381,435119,91982,42,224,93,23,,31648,6690,26912,118894,209729,,219535
2021-11-29,6.02232513724438,344.671112617978,0.345788849347568,1.52005380382449,1749,9860,435531,92085,253,1043,420,103,,8279,58755,26931,119016,231326,,220052
2021-11-30,6.13831089654748,368.893717417397,0.36061684460261,1.50019896511922,1824,10249,436187,92199,271,1187,670,114,,47177,47944,26932,119131,247583,,220086
2021-12-01,6.22275743283501,390.43584820352,0.372874654013444,1.4786541566581,1886,10558,436766,92292,215,992,586,93,,49610,48005,26935,119227,262041,,220211
2021-12-02,6.32710533108517,413.797244565093,0.382364570976671,1.45519200228027,1934,10790,437363,92395,193,950,600,103,,48416,51074,26935,119330,277720,,220399
2021-12-03,6.44487990747615,434.077362294373,0.406880189798339,1.42970481897626,2058,11103,438044,92508,281,1153,681,114,,49858,51696,26949,119457,291331,,220630
2021-12-04,6.43667428196753,446.993998882068,0.402728351126928,1.40219791814357,2037,11340,438440,92557,119,694,401,49,,51624,35935,26949,119506,300000,,220630
2021-12-05,6.43548902280616,450.297284533806,0.408461842625544,1.37287800769395,2066,11526,438589,92586,70,369,150,29,,42252,8873,26949,119535,302217,,220630
2021-12-06,6.55463588100246,472.569505518104,0.433175168050613,1.34210614346261,2191,12096,439237,92778,307,1424,659,192,,11308,73691,26949,119727,317165,,184063
2021-12-07,6.62810512974716,487.552744360631,0.464808224594701,1.31034675075158,2351,12714,440066,92942,408,1665,843,168,,59019,57991,26957,119899,327221,,221031
2021-12-08,6.6827294204779,499.05240997187,0.479636219849743,1.2781071636434,2426,13044,440865,93071,276,1288,807,129,,61340,55741,26961,120032,334939,,221253
2021-12-09,6.65216202240374,504.48636701828,0.486555950968762,1.24593590382052,2461,13363,441638,93198,243,1250,797,130,,56854,54752,26970,120168,338586,,221471
2021-12-10,6.65340505651983,507.223460271434,0.493871095294583,1.21455483221883,2498,13629,442473,93339,250,1293,856,142,,55339,53554,26979,120318,340423,,221624
2021-12-11,6.64751435742147,509.015906206951,0.501977066034006,1.18482295328832,2539,13855,442940,93404,176,787,481,66,,53720,37134,26979,120383,341626,,221624
2021-12-12,6.64361236597022,510.665314062826,0.51443258204824,1.15759470529142,2602,14050,443159,93452,111,472,222,48,,43848,9966,26979,120431,342733,,221624
2021-12-13,6.70644605749632,518.487709043262,0.544088572558323,1.13370071687451,2752,14527,443933,93683,379,1505,778,231,,12036,78979,26991,120674,347983,,222040
2021-12-14,6.73954995763328,523.578970690529,0.551996836694346,1.11397630909435,2792,14819,445100,93841,362,1662,1182,158,,63405,61389,26991,120832,351400,,222043
2021-12-15,6.76184830609205,529.936715334628,0.562079873467774,1.09929520037309,2843,15062,446101,93992,274,1453,1028,153,,65713,60019,26991,120983,355667,,222043
2021-12-16,6.76062186464902,535.148665361593,0.559905100830368,1.09055112393842,2832,15142,447156,94157,248,1342,1068,166,,60866,58286,27014,121171,359165,,222391
2021-12-17,6.78114307603893,543.079828881757,0.573546856465006,1.08852245284065,2901,15410,448151,94319,301,1449,1014,163,,58128,58927,27014,121333,364488,,222391
2021-12-18,6.7904568141524,550.809845102425,0.579873467773824,1.09383816832104,2933,15370,448891,94404,190,816,743,86,,58536,42316,27014,121418,369676,,222391
2021-12-19,6.82103940605786,555.875777089755,0.580466587584025,1.10696550619419,2936,15528,449128,94479,91,485,244,75,,48473,13340,27014,121493,373076,,222391
2021-12-20,7.13994687491333,571.557816550534,0.598062475286675,1.12831870314929,3025,15918,449970,94703,340,1466,857,225,,15075,89547,27014,121717,383601,,222391
2021-12-21,7.52093206461,605.122595926588,0.612099644128114,1.15874838204249,3096,16076,451213,94913,357,1661,1267,212,,72832,83913,27033,121946,406128,,223110
2021-12-22,7.86596859537962,655.096525001604,0.622182680901542,1.19949294272106,3147,16118,452365,95083,322,1404,1160,170,,84272,93561,27033,122116,439668,,223110
2021-12-23,8.00052586096124,722.680527652576,0.634242783708976,1.25188749935574,3208,16060,453573,95262,323,1347,1237,179,,91608,103755,27033,122295,485027,,223110
2021-12-24,8.24108108944985,777.243595116114,0.643337287465401,1.31700591154259,3254,16173,454659,95429,316,1398,1105,169,,94124,95855,27033,122462,521647,,223110
2021-12-25,8.51438940853372,742.097946964013,0.648873072360617,1.39483584604806,3282,16162,455323,95513,160,760,674,84,,104611,18661,27033,122546,498059,,223110
2021-12-26,8.7886397884476,771.311984750949,0.652234084618426,1.48237201712122,3299,16365,455508,95609,93,506,192,96,,27697,33528,27033,122642,517666,,223110
2021-12-27,10.7202782404053,975.187437621056,0.658956109134045,1.57358766355143,3333,16921,456295,95865,328,1634,805,256,,30383,228727,27033,122898,654497,,223110
2021-12-28,12.3137411798708,1162.96216665143,0.675365757216291,1.66026157744914,3416,17405,457594,96107,417,2110,1305,242,,179807,208582,27081,123188,780522,,224250
2021-12-29,13.9898025639768,1356.09337376841,0.68584420719652,1.73371156237346,3469,17856,458891,96291,363,1949,1311,185,,208099,222208,27081,123372,910142,,224250
2021-12-30,15.7700214011095,1546.6603253118,0.693159351522341,1.78671139626546,3506,18321,460123,96471,299,1922,1239,180,,206243,231919,27081,123552,1038041,,224250
2021-12-31,16.7775371479691,1707.08647151058,0.700474495848161,1.81495882656488,3543,18715,461407,96660,320,1928,1301,189,,232200,203529,27081,123741,1145711,,224250
2022-01-01,16.923060075939,1726.95535476088,0.703835508105971,1.8174977455819,3560,18811,462266,96770,197,1102,860,111,,219126,31609,27081,123851,1159046,,224250
2022-01-02,17.1858518027495,1776.94269365587,0.706207987346777,1.79679775117774,3572,19043,462576,96861,101,652,310,91,,58432,67053,27081,123942,1192595,,224250
2022-01-03,18.820324079121,2081.01483133538,0.722419928825623,1.75729945467708,3654,19606,463863,97131,352,2160,1305,272,,67461,433480,27081,124212,1396673,,224250
2022-01-04,19.466889971244,2282.61955469117,0.724594701463029,1.70403894432701,3665,20186,465820,97424,460,2881,1996,297,,271686,344035,27139,124563,1531980,,226399
2022-01-05,19.6600035062222,2407.78979421812,0.730525899565046,1.64220794079061,3695,20688,467508,97670,396,2483,1701,246,,332252,305886,27139,124809,1615988,,226399
2022-01-06,19.6038618409022,2490.14396857215,0.743179122182681,1.57650542236918,3759,21169,469181,97874,410,2401,1696,206,,261481,287310,27139,125013,1671260,,226399
2022-01-07,19.9766156304423,2600.42930793633,0.754250691973112,1.51066903085517,3815,21605,470797,98067,358,2308,1640,193,,328214,277421,27139,125206,1745278,,226399
2022-01-08,20.0013044374353,2855.78505965768,0.755436931593515,1.44751613793419,3821,21721,472027,98209,243,1485,1235,143,,303669,202524,27139,125348,1916660,,226399
2022-01-09,19.9805596137079,2868.58249784568,0.76057730328193,1.38916348817829,3847,21982,472488,98299,151,842,465,91,,296097,75271,27139,125438,1925249,,226399
2022-01-10,19.5083330094694,2864.54465205577,0.771846579675761,1.33723102598451,3904,22749,473916,98579,380,2543,1446,281,,93896,430774,27139,125718,1922539,,226399
2022-01-11,19.4147977998822,2850.43156153107,0.784697508896797,1.2929582602209,3969,23371,476124,98847,492,3149,2247,270,,368149,334518,27212,126059,1913067,,231490
2022-01-12,20.166648095903,2901.65260386297,0.787860814551206,1.25703047562828,3985,23889,478097,99093,381,2806,1995,249,,361719,340155,27212,126305,1947444,,231490
2022-01-13,21.4098420106673,2943.27817501886,0.778766310794781,1.22971514457855,3939,24154,480068,99318,334,2513,1990,227,,305322,315419,27212,126530,1975381,,231490
2022-01-14,22.8408014300443,3013.79147834251,0.770067220245156,1.21103611767829,3895,24511,481964,99509,310,2486,1938,196,,329371,324917,27212,126721,2022706,,231490
2022-01-15,23.9184804986523,3082.99061930944,0.761565836298932,1.20071095448872,3852,24544,483438,99657,218,1690,1475,148,,324580,248813,27212,126869,2069149,,231490
2022-01-16,24.3599967755794,3115.81785858734,0.761565836298932,1.19761049108628,3852,24887,484007,99755,119,1029,578,98,,278129,97107,27212,126967,2091181,,231490
2022-01-17,26.8734882863932,3264.04255859663,0.773625939106366,1.1997980550106,3913,25776,485556,100051,355,2815,1587,298,,102144,530331,27212,127263,2190662,,231490
2022-01-18,28.203678465073,3387.70642834735,0.767299327797548,1.20473080842254,3881,26526,487977,100339,367,3509,2444,289,,464769,417500,27299,127638,2273659,,239276
2022-01-19,29.2256727029723,3505.74413363213,0.761565836298932,1.20945577627336,3852,27230,490192,100570,330,3187,2230,232,,436167,419376,27299,127869,2352880,,239276
2022-01-20,30.1969172237381,3618.27934279068,0.759588770264927,1.21094820507274,3842,27931,492256,100815,301,3053,2092,251,,425183,391111,27299,128114,2428408,,239276
2022-01-21,31.1207770618655,3698.41493693026,0.749703440094899,1.20681825491901,3792,28457,494500,101048,329,3077,2256,235,,400851,378959,27299,128347,2482191,,239276
2022-01-22,31.6459281818938,3746.99275474877,0.740608936338474,1.19556153752564,3746,28515,496206,101215,214,1994,1706,167,,389320,281314,27299,128514,2514794,,239276
2022-01-23,31.8109757621931,3753.94947135137,0.743376828786082,1.1769000112444,3760,28838,496840,101330,143,1094,639,115,,301614,101453,27299,128629,2519463,,239276
2022-01-24,32.7371942181599,3809.83266109161,0.74654013444049,1.15159188313873,3776,29748,498806,101723,337,3353,1993,393,,108481,567851,27299,129022,2556969,,239276
2022-01-25,33.0281602197871,3783.08901013849,0.739620403321471,1.12107382283229,3741,30189,501762,102086,380,3842,2989,364,,501635,399496,27403,129489,2539020,,250371
2022-01-26,33.4008195279936,3727.23264003819,0.733886911822855,1.08713821334544,3712,30624,504330,102344,341,3297,2581,258,,428008,381847,27403,129747,2501532,,250371
2022-01-27,33.7381657430866,3657.96644997143,0.730328192961645,1.05164788170626,3694,30982,506728,102612,316,3095,2433,273,,392168,344761,27403,130015,2455044,,250371
2022-01-28,34.1255625773611,3577.96495403151,0.722815342032424,1.0160245195882,3656,31271,509211,102875,321,3098,2523,264,,353503,325593,27403,130278,2401351,,250371
2022-01-29,34.3653243092321,3508.25772988585,0.718465796757612,0.98120887398674,3634,31282,510921,103053,189,1911,1715,178,,332398,234252,27403,130456,2354567,,250371
2022-01-30,34.4043290737934,3475.74636636716,0.719849742981416,0.947757823116758,3641,31536,511612,103180,115,1090,687,127,,249448,79456,27403,130583,2332747,,250371
2022-01-31,34.3678663439284,3300.66626690503,0.731514432582048,0.915852887478605,3700,32374,513540,103528,334,3147,1956,348,,82657,450238,27403,130931,2215242,,250371
2022-02-01,34.1020142340933,3144.1840977564,0.741597469355476,0.885371028277982,3751,32894,516458,103909,454,3917,2940,382,,416896,294416,27403,131312,2110219,,250371
2022-02-02,33.9210482161107,2982.11599360173,0.731514432582048,0.855994747574664,3700,32720,519409,104185,366,3230,3031,277,,315363,273005,27403,131588,2001447,,250371
2022-02-03,33.6449464167941,2813.08819288447,0.720245156188217,0.827254275709172,3643,32852,521380,104449,310,3091,2404,280,,274352,231385,27403,131852,1888004,,250371
2022-02-04,33.3324112504648,2639.20603733935,0.715302491103203,0.798588744719,3618,32988,524878,104804,402,4033,3524,355,,241049,209004,27403,132207,1771303,,250371
2022-02-05,32.9821871104281,2509.90408328273,0.712930011862396,0.769570703618743,3606,32867,526609,104974,225,1816,1759,172,,214542,147415,27403,132377,1684522,,250371
2022-02-06,32.8329284043677,2458.93335759021,0.70719652036378,0.739995854213247,3577,33027,527202,105103,106,902,596,129,,155439,45156,27403,132506,1650313,,250371
2022-02-07,31.7599210890891,2172.77673938589,0.716093317516805,0.710006681478,3622,33447,529180,105520,328,2830,2017,417,,46001,258109,27403,132923,1458259,,250371
2022-02-08,30.8740938500078,1971.88571644831,0.702846975088968,0.680160118870738,3555,33352,531940,105882,320,3060,2796,363,,235267,159530,27732,133614,1323431,,281098
2022-02-09,30.1539961234029,1788.30081116746,0.692566231712139,0.651413888672996,3503,32878,534705,106137,296,2614,2796,255,,179614,149756,27760,133897,1200218,,284489
2022-02-10,29.4476533675427,1633.49784947462,0.675365757216291,0.624867597367833,3416,32415,537208,106447,288,2420,2541,310,,153025,127489,27820,134267,1096322,,288992
2022-02-11,28.860743045288,1495.80879801898,0.666468960063266,0.601660012966878,3371,31939,539749,106716,245,2377,2578,269,,131376,116626,27820,134536,1003912,,288992
2022-02-12,28.350418463038,1400.70635481683,0.65717674970344,0.582705389190301,3324,31522,541311,106877,156,1329,1570,161,,118611,83587,27820,134697,940084,,288992
2022-02-13,28.1792226182994,1372.77518980669,0.65342032423883,0.568573013851848,3305,31621,541777,106984,90,697,475,107,,86562,26377,27820,134804,921338,,288992
2022-02-14,26.9875706004076,1208.10111063854,0.651640964808225,0.559389506208513,3296,31532,543647,107369,311,2215,1907,388,,26475,147582,27820,135189,810817,,288992
2022-02-15,26.1730835655683,1109.82501004433,0.639580862000791,0.554721389670316,3235,31091,546183,107670,291,2454,2561,304,,142253,93579,27909,135579,744859,,295985
2022-02-16,25.4262640010041,1023.25121234085,0.618030842230131,0.553669570324034,3126,30578,548385,107913,207,1975,2215,244,,98735,91657,27942,135855,686755,,297784
2022-02-17,24.8898560005983,952.016758699006,0.603993673388691,0.555309393420198,3055,29843,550715,108171,228,1882,2353,259,,92345,79683,27971,136142,638946,,299675
2022-02-18,24.4439625810332,890.20791851359,0.587188612099644,0.558845314100076,2970,29194,552837,108444,196,1795,2161,273,,82553,75152,28002,136446,597463,,301833
2022-02-19,23.9914102609943,849.790721134673,0.576907868722815,0.563660998587899,2918,28632,554200,108592,127,978,1370,148,,76638,56461,28002,136594,570337,,301833
2022-02-20,23.8195343231901,836.36153142826,0.577896401739818,0.569378395366921,2923,28643,554598,108671,67,495,403,79,,59003,17335,28037,136708,561324,,301833
2022-02-21,22.9695611205854,766.0136158842,0.574337682878608,0.575920355305445,2905,28383,556126,108954,210,1570,1540,283,,17195,100328,28037,136991,514110,,301833
2022-02-22,22.2904296377492,722.334852293441,0.561882166864373,0.583526335844263,2842,27566,558452,109240,206,1834,2320,286,,97382,64213,28037,137277,484795,,304214
2022-02-23,21.7882482573826,682.35123909344,0.544286279161724,0.592542412022958,2753,26881,560486,109452,177,1592,2040,213,,66833,64794,28037,137489,457960,,304331
2022-02-24,21.3024022897489,648.95631743696,0.52510873863187,0.603339140334749,2656,26118,562358,109649,150,1352,1884,197,,66732,57264,28121,137770,435547,,308798
2022-02-25,20.880849112444,616.032229459303,0.503361012257809,0.616284238113933,2546,25484,564082,109837,111,1285,1716,188,,58138,53055,28121,137958,413450,,308889
2022-02-26,20.5810024219633,593.310034516132,0.491103202846975,0.631694532056335,2484,25264,564911,109928,62,712,835,93,,53623,41211,28131,138059,398200,,310229
2022-02-27,20.4832757435631,587.007419131894,0.492487149070779,0.649802713718038,2491,25277,565221,109980,59,384,319,52,,42600,13105,28155,138135,393970,,311485
2022-02-28,20.0975434722016,560.810590837413,0.48556741795176,0.670745993379488,2456,25079,566378,110212,163,1210,1166,232,,13483,82746,28155,138367,376388,,311634
2022-03-01,19.9486245180159,547.998252849456,0.476077500988533,0.694543314801964,2408,24437,568119,110412,218,1330,1750,200,,79794,55614,28164,138576,367789,,311694
2022-03-02,19.9615624950194,541.184574326497,0.460458679319889,0.721110443903493,2329,23840,569768,110577,153,1249,1651,165,,57697,60221,28185,138762,363216,,313081
2022-03-03,20.103387615434,540.447034228342,0.441083432186635,0.750421486668786,2231,23175,571248,110744,100,1037,1503,167,,60225,56769,28198,138942,362721,,313964
2022-03-04,20.316347867358,540.852308787328,0.425662317121392,0.782587027021223,2153,22643,572604,110898,104,1012,1378,162,,57789,53327,28225,139123,362993,,315146
2022-03-05,20.5355630037489,545.366948176037,0.410241202056149,0.817909493224457,2075,22196,573476,111006,55,542,877,109,,53678,44241,28237,139243,366023,,316069
2022-03-06,20.6789285495464,548.133841029117,0.411032028469751,0.856894796247596,2079,22253,573639,111038,28,256,167,32,,45328,14962,28237,139275,367880,,316985
2022-03-07,21.2386753470707,569.246857576314,0.413009094503756,0.900018481200768,2089,22208,574749,111211,153,1274,1116,173,,14496,96916,28240,139451,382050,,317026
2022-03-08,21.5560999692399,586.812231752383,0.402530644523527,0.94680308984899,2036,21899,576142,111376,125,1312,1405,173,,93050,67403,28242,139618,393839,,317049
2022-03-09,21.9829342698616,608.454191198256,0.387900355871886,0.995453039452849,1962,21509,577508,111511,120,1147,1383,136,,69190,74746,28262,139773,408364,,318182
2022-03-10,22.4022424341111,631.367103580951,0.381178331356267,1.0427199873052,1928,21287,578723,111611,121,1122,1200,100,,74818,72147,28269,139880,423742,,319411
2022-03-11,22.8578822608131,659.332538131009,0.370699881376038,1.08413669902132,1875,21024,579930,111744,119,1099,1225,134,,72399,72096,28285,140029,442511,,320602
2022-03-12,23.251084729558,681.947454514449,0.367141162514828,1.11449033138757,1857,20860,580578,111795,57,577,668,52,,72443,59419,28285,140080,457689,,320602
2022-03-13,23.3992032760963,687.901414579559,0.366745749308027,,1855,20917,580769,111824,27,285,194,29,,60422,18958,28285,140109,461685,,320602
2022-03-14,24.4337761757437,744.160079278856,0.361012257809411,,1826,20925,581897,111984,118,1318,1132,162,,18853,134674,28310,140294,499443,,322507
2022-03-15,24.9321563012621,783.556640360325,0.352510873863187,,1783,20919,583270,112128,141,1553,1385,146,,116618,93844,28312,140440,525884,,322650
2022-03-16,25.4325909993093,823.441914880572,0.341637010676157,,1728,20757,584548,112273,97,1313,1290,145,,108832,101515,28340,140613,552653,,324197
2022-03-17,25.8798139878153,861.043050066531,0.335112692763938,,1695,20609,585730,112379,100,1164,1205,110,,101747,97383,28350,140729,577889,80.9,325633
2022-03-18,,,0.330960854092527,,1674,20519,586852,112480,118,1182,1161,108,,97579,,28361,140841,,,326830
2022-03-19,,,0.32502965599051,,1644,20440,587475,112534,51,620,637,59,,98104,,28369,140903,,,327910
2022-03-20,,,0.324634242783709,,1642,20566,587639,112561,30,323,163,27,,81283,,28372,140933,,,329049
