dep;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
54;2021-03-05;2933;200;0;46482;23648;0;6.4;3.2;0.0
54;2021-03-06;4304;136;0;50786;23784;0;7.0;3.3;0.0
54;2021-03-07;2827;81;0;53613;23865;0;7.3;3.3;0.0
54;2021-03-08;1341;118;0;54954;23983;0;7.5;3.3;0.0
54;2021-03-09;2687;162;0;57641;24145;0;7.9;3.3;0.0
54;2021-03-10;3180;150;0;60821;24295;0;8.3;3.3;0.0
54;2021-03-11;3405;166;0;64226;24461;0;8.8;3.3;0.0
54;2021-03-12;5012;238;0;69238;24699;0;9.5;3.4;0.0
54;2021-03-13;4255;157;0;73493;24856;0;10.1;3.4;0.0
54;2021-03-14;560;50;0;74053;24906;0;10.1;3.4;0.0
54;2021-03-15;1694;135;0;75747;25041;0;10.4;3.4;0.0
54;2021-03-16;1788;224;0;77535;25265;0;10.6;3.5;0.0
54;2021-03-17;2001;209;0;79536;25474;0;10.9;3.5;0.0
54;2021-03-18;2041;236;0;81577;25710;0;11.2;3.5;0.0
54;2021-03-19;3336;320;0;84913;26030;0;11.6;3.6;0.0
54;2021-03-20;2393;99;0;87306;26129;0;12.0;3.6;0.0
54;2021-03-21;318;19;0;87624;26148;0;12.0;3.6;0.0
54;2021-03-22;1198;378;0;88822;26526;0;12.2;3.6;0.0
54;2021-03-23;2005;645;0;90827;27171;0;12.4;3.7;0.0
54;2021-03-24;2214;748;0;93041;27919;0;12.7;3.8;0.0
54;2021-03-25;3287;799;0;96328;28718;0;13.2;3.9;0.0
54;2021-03-26;3646;889;0;99974;29607;0;13.7;4.1;0.0
54;2021-03-27;2305;433;0;102279;30040;0;14.0;4.1;0.0
54;2021-03-28;264;109;0;102543;30149;0;14.0;4.1;0.0
54;2021-03-29;1696;455;0;104239;30604;0;14.3;4.2;0.0
54;2021-03-30;2564;1114;0;106803;31718;0;14.6;4.3;0.0
54;2021-03-31;2576;1209;0;109379;32927;0;15.0;4.5;0.0
54;2021-04-01;3108;1357;0;112487;34284;0;15.4;4.7;0.0
54;2021-04-02;2939;1796;0;115426;36080;0;15.8;4.9;0.0
54;2021-04-03;1344;1446;0;116770;37526;0;16.0;5.1;0.0
54;2021-04-04;145;425;0;116915;37951;0;16.0;5.2;0.0
54;2021-04-05;237;566;0;117152;38517;0;16.0;5.3;0.0
54;2021-04-06;1389;1705;0;118541;40222;0;16.2;5.5;0.0
54;2021-04-07;1191;2340;0;119732;42562;0;16.4;5.8;0.0
54;2021-04-08;2604;2489;0;122336;45051;0;16.7;6.2;0.0
54;2021-04-09;4352;3086;0;126688;48137;0;17.3;6.6;0.0
54;2021-04-10;3195;1850;0;129883;49987;0;17.8;6.8;0.0
54;2021-04-11;203;985;0;130086;50972;0;17.8;7.0;0.0
54;2021-04-12;2312;1565;0;132398;52537;0;18.1;7.2;0.0
54;2021-04-13;3120;1964;0;135518;54501;0;18.6;7.5;0.0
54;2021-04-14;3390;1882;0;138908;56383;0;19.0;7.7;0.0
54;2021-04-15;3073;2343;0;141981;58726;0;19.4;8.0;0.0
54;2021-04-16;3188;2692;0;145169;61418;0;19.9;8.4;0.0
54;2021-04-17;3294;1540;0;148463;62958;0;20.3;8.6;0.0
54;2021-04-18;185;273;0;148648;63231;0;20.4;8.7;0.0
54;2021-04-19;2528;1132;0;151176;64363;0;20.7;8.8;0.0
54;2021-04-20;3067;1331;0;154243;65694;0;21.1;9.0;0.0
54;2021-04-21;3794;1602;0;158037;67296;0;21.6;9.2;0.0
54;2021-04-22;3579;2356;0;161616;69652;0;22.1;9.5;0.0
54;2021-04-23;3763;2195;0;165379;71847;0;22.6;9.8;0.0
54;2021-04-24;2263;994;0;167642;72841;0;23.0;10.0;0.0
54;2021-04-25;289;277;0;167931;73118;0;23.0;10.0;0.0
54;2021-04-26;2285;1376;0;170216;74494;0;23.3;10.2;0.0
54;2021-04-27;3161;1401;0;173377;75895;0;23.7;10.4;0.0
54;2021-04-28;2696;1944;0;176073;77839;0;24.1;10.7;0.0
54;2021-04-29;3702;2117;0;179775;79956;0;24.6;10.9;0.0
54;2021-04-30;4481;2071;0;184256;82027;0;25.2;11.2;0.0
54;2021-05-01;2187;799;0;186443;82826;0;25.5;11.3;0.0
54;2021-05-02;276;89;0;186719;82915;0;25.6;11.4;0.0
54;2021-05-03;3053;1092;0;189772;84007;0;26.0;11.5;0.0
54;2021-05-04;3503;1641;0;193275;85648;0;26.5;11.7;0.0
54;2021-05-05;4813;1693;0;198088;87341;0;27.1;12.0;0.0
54;2021-05-06;4528;2877;0;202616;90218;0;27.7;12.4;0.0
54;2021-05-07;5000;3506;0;207616;93724;0;28.4;12.8;0.0
54;2021-05-08;2073;671;0;209689;94395;0;28.7;12.9;0.0
54;2021-05-09;500;184;0;210189;94579;0;28.8;12.9;0.0
54;2021-05-10;3176;2360;0;213365;96939;0;29.2;13.3;0.0
54;2021-05-11;5420;3114;0;218785;100053;0;30.0;13.7;0.0
54;2021-05-12;4199;3506;0;222984;103559;0;30.5;14.2;0.0
54;2021-05-13;2723;515;0;225707;104074;0;30.9;14.2;0.0
54;2021-05-14;6803;2079;0;232510;106153;0;31.8;14.5;0.0
54;2021-05-15;5331;1314;0;237841;107467;0;32.6;14.7;0.0
54;2021-05-16;1065;117;0;238906;107584;0;32.7;14.7;0.0
54;2021-05-17;3713;904;0;242619;108488;0;33.2;14.9;0.0
54;2021-05-18;3407;1225;0;246026;109713;0;33.7;15.0;0.0
54;2021-05-19;3648;1561;0;249674;111274;0;34.2;15.2;0.0
54;2021-05-20;4484;1677;0;254158;112951;0;34.8;15.5;0.0
54;2021-05-21;6437;2545;0;260595;115496;0;35.7;15.8;0.0
54;2021-05-22;5222;1380;0;265817;116876;0;36.4;16.0;0.0
54;2021-05-23;516;89;0;266333;116965;0;36.5;16.0;0.0
54;2021-05-24;1425;350;0;267758;117315;0;36.7;16.1;0.0
54;2021-05-25;4055;1628;0;271813;118943;0;37.2;16.3;0.0
54;2021-05-26;3433;2267;0;275246;121210;0;37.7;16.6;0.0
54;2021-05-27;3860;2458;0;279106;123668;0;38.2;16.9;0.0
54;2021-05-28;4917;3668;0;284023;127336;0;38.9;17.4;0.0
54;2021-05-29;3793;3906;0;287816;131242;0;39.4;18.0;0.0
54;2021-05-30;201;147;0;288017;131389;0;39.4;18.0;0.0
54;2021-05-31;2910;3071;0;290927;134460;0;39.8;18.4;0.0
54;2021-06-01;2904;4177;0;293831;138637;0;40.2;19.0;0.0
54;2021-06-02;2512;3799;0;296343;142436;0;40.6;19.5;0.0
54;2021-06-03;3147;5197;0;299490;147633;0;41.0;20.2;0.0
54;2021-06-04;5208;5354;0;304698;152987;0;41.7;20.9;0.0
54;2021-06-05;2588;3211;0;307286;156198;0;42.1;21.4;0.0
54;2021-06-06;191;259;0;307477;156457;0;42.1;21.4;0.0
54;2021-06-07;3615;2873;0;311092;159330;0;42.6;21.8;0.0
54;2021-06-08;4495;4123;0;315587;163453;0;43.2;22.4;0.0
54;2021-06-09;5766;3143;0;321353;166596;0;44.0;22.8;0.0
54;2021-06-10;5161;4364;0;326514;170960;0;44.7;23.4;0.0
54;2021-06-11;4864;4926;0;331378;175886;0;45.4;24.1;0.0
54;2021-06-12;3958;3118;0;335336;179004;0;45.9;24.5;0.0
54;2021-06-13;141;252;0;335477;179256;0;45.9;24.5;0.0
54;2021-06-14;2341;3632;0;337818;182888;0;46.3;25.0;0.0
54;2021-06-15;2939;4805;0;340757;187693;0;46.7;25.7;0.0
54;2021-06-16;3351;5596;0;344108;193289;0;47.1;26.5;0.0
54;2021-06-17;3103;5278;0;347211;198567;0;47.5;27.2;0.0
54;2021-06-18;3982;6233;0;351193;204800;0;48.1;28.0;0.0
54;2021-06-19;2625;3106;0;353818;207906;0;48.4;28.5;0.0
54;2021-06-20;124;336;0;353942;208242;0;48.5;28.5;0.0
54;2021-06-21;2339;4704;0;356281;212946;0;48.8;29.2;0.0
54;2021-06-22;1948;6176;0;358229;219122;0;49.0;30.0;0.0
54;2021-06-23;2193;5546;0;360422;224668;0;49.3;30.8;0.0
54;2021-06-24;1959;3479;0;362381;228147;0;49.6;31.2;0.0
54;2021-06-25;2184;7083;0;364565;235230;0;49.9;32.2;0.0
54;2021-06-26;2241;5507;0;366806;240737;0;50.2;33.0;0.0
54;2021-06-27;190;727;0;366996;241464;0;50.2;33.1;0.0
54;2021-06-28;1768;4326;0;368764;245790;0;50.5;33.7;0.0
54;2021-06-29;1803;5214;0;370567;251004;0;50.7;34.4;0.0
54;2021-06-30;1921;5153;1;372488;256157;1;51.0;35.1;0.0
54;2021-07-01;2117;5717;0;374605;261874;1;51.3;35.9;0.0
54;2021-07-02;2771;7256;0;377376;269130;1;51.7;36.8;0.0
54;2021-07-03;2624;4007;0;380000;273137;1;52.0;37.4;0.0
54;2021-07-04;209;546;0;380209;273683;1;52.1;37.5;0.0
54;2021-07-05;1537;4161;0;381746;277844;1;52.3;38.0;0.0
54;2021-07-06;1937;5038;0;383683;282882;1;52.5;38.7;0.0
54;2021-07-07;1878;4741;0;385561;287623;1;52.8;39.4;0.0
54;2021-07-08;1647;3976;0;387208;291599;1;53.0;39.9;0.0
54;2021-07-09;3052;6134;0;390260;297733;1;53.4;40.8;0.0
54;2021-07-10;2393;4271;0;392653;302004;1;53.8;41.3;0.0
54;2021-07-11;57;164;0;392710;302168;1;53.8;41.4;0.0
54;2021-07-12;2069;4765;0;394779;306933;1;54.0;42.0;0.0
54;2021-07-13;2720;5188;0;397499;312121;1;54.4;42.7;0.0
54;2021-07-14;1564;1536;0;399063;313657;1;54.6;42.9;0.0
54;2021-07-15;3219;5097;0;402282;318754;1;55.1;43.6;0.0
54;2021-07-16;4641;6537;0;406923;325291;1;55.7;44.5;0.0
54;2021-07-17;4062;4722;0;410985;330013;1;56.3;45.2;0.0
54;2021-07-18;1567;1582;0;412552;331595;1;56.5;45.4;0.0
54;2021-07-19;2600;4178;0;415152;335773;1;56.8;46.0;0.0
54;2021-07-20;3173;4854;0;418325;340627;1;57.3;46.6;0.0
54;2021-07-21;3508;6220;0;421833;346847;1;57.8;47.5;0.0
54;2021-07-22;3657;5581;0;425490;352428;1;58.3;48.3;0.0
54;2021-07-23;4269;6825;0;429759;359253;1;58.8;49.2;0.0
54;2021-07-24;2905;5059;0;432664;364312;1;59.2;49.9;0.0
54;2021-07-25;216;139;0;432880;364451;1;59.3;49.9;0.0
54;2021-07-26;3011;4103;0;435891;368554;1;59.7;50.5;0.0
54;2021-07-27;3985;4028;0;439876;372582;1;60.2;51.0;0.0
54;2021-07-28;5226;3837;0;445102;376419;1;60.9;51.5;0.0
54;2021-07-29;5160;3149;0;450262;379568;1;61.6;52.0;0.0
54;2021-07-30;5005;4749;0;455267;384317;1;62.3;52.6;0.0
54;2021-07-31;4225;3076;0;459492;387393;1;62.9;53.0;0.0
54;2021-08-01;368;141;0;459860;387534;1;63.0;53.1;0.0
54;2021-08-02;3027;3609;0;462887;391143;1;63.4;53.6;0.0
54;2021-08-03;4194;2951;0;467081;394094;1;63.9;54.0;0.0
54;2021-08-04;4411;2703;0;471492;396797;1;64.6;54.3;0.0
54;2021-08-05;4580;2465;0;476072;399262;1;65.2;54.7;0.0
54;2021-08-06;5302;4042;0;481374;403304;1;65.9;55.2;0.0
54;2021-08-07;3569;2902;0;484943;406206;1;66.4;55.6;0.0
54;2021-08-08;326;208;0;485269;406414;1;66.4;55.6;0.0
54;2021-08-09;2806;2727;0;488075;409141;1;66.8;56.0;0.0
54;2021-08-10;2482;3838;0;490557;412979;1;67.2;56.5;0.0
54;2021-08-11;2275;2759;0;492832;415738;1;67.5;56.9;0.0
54;2021-08-12;2103;3181;0;494935;418919;1;67.8;57.4;0.0
54;2021-08-13;2468;4404;0;497403;423323;1;68.1;58.0;0.0
54;2021-08-14;1322;2163;0;498725;425486;1;68.3;58.3;0.0
54;2021-08-15;80;111;0;498805;425597;1;68.3;58.3;0.0
54;2021-08-16;1684;3342;0;500489;428939;1;68.5;58.7;0.0
54;2021-08-17;1887;3481;0;502376;432420;1;68.8;59.2;0.0
54;2021-08-18;1462;4099;0;503838;436519;1;69.0;59.8;0.0
54;2021-08-19;1217;2920;0;505055;439439;1;69.1;60.2;0.0
54;2021-08-20;1672;4837;0;506727;444276;1;69.4;60.8;0.0
54;2021-08-21;1324;3878;0;508051;448154;1;69.6;61.4;0.0
54;2021-08-22;68;92;0;508119;448246;1;69.6;61.4;0.0
54;2021-08-23;1141;3709;0;509260;451955;1;69.7;61.9;0.0
54;2021-08-24;1117;3356;0;510377;455311;1;69.9;62.3;0.0
54;2021-08-25;1305;4342;0;511682;459653;1;70.1;62.9;0.0
54;2021-08-26;979;3151;0;512661;462804;1;70.2;63.4;0.0
54;2021-08-27;1452;5170;0;514113;467974;1;70.4;64.1;0.0
54;2021-08-28;1065;4092;0;515178;472066;1;70.5;64.6;0.0
54;2021-08-29;46;151;0;515224;472217;1;70.5;64.7;0.0
54;2021-08-30;1115;3879;83;516339;476096;84;70.7;65.2;0.0
54;2021-08-31;969;4213;252;517308;480309;336;70.8;65.8;0.0
54;2021-09-01;1159;3270;373;518467;483579;709;71.0;66.2;0.1
54;2021-09-02;739;1974;228;519206;485553;937;71.1;66.5;0.1
54;2021-09-03;948;2916;294;520154;488469;1231;71.2;66.9;0.2
54;2021-09-04;1002;2835;307;521156;491304;1538;71.4;67.3;0.2
54;2021-09-05;41;67;13;521197;491371;1551;71.4;67.3;0.2
54;2021-09-06;513;1290;173;521710;492661;1724;71.4;67.5;0.2
54;2021-09-07;551;1454;184;522261;494115;1908;71.5;67.7;0.3
54;2021-09-08;633;1591;296;522894;495706;2204;71.6;67.9;0.3
54;2021-09-09;897;1659;429;523791;497365;2633;71.7;68.1;0.4
54;2021-09-10;938;2199;501;524729;499564;3134;71.8;68.4;0.4
54;2021-09-11;691;2322;180;525420;501886;3314;71.9;68.7;0.5
54;2021-09-12;79;118;31;525499;502004;3345;71.9;68.7;0.5
54;2021-09-13;653;908;395;526152;502912;3740;72.0;68.9;0.5
54;2021-09-14;635;938;613;526787;503850;4353;72.1;69.0;0.6
54;2021-09-15;622;1640;933;527409;505490;5286;72.2;69.2;0.7
54;2021-09-16;622;671;459;528031;506161;5745;72.3;69.3;0.8
54;2021-09-17;828;1427;594;528859;507588;6339;72.4;69.5;0.9
54;2021-09-18;438;1300;211;529297;508888;6550;72.5;69.7;0.9
54;2021-09-19;29;52;24;529326;508940;6574;72.5;69.7;0.9
54;2021-09-20;372;631;366;529698;509571;6940;72.5;69.8;1.0
54;2021-09-21;432;870;499;530130;510441;7439;72.6;69.9;1.0
54;2021-09-22;413;1075;640;530543;511516;8079;72.6;70.0;1.1
54;2021-09-23;323;793;603;530866;512309;8682;72.7;70.1;1.2
54;2021-09-24;515;1106;622;531381;513415;9304;72.8;70.3;1.3
54;2021-09-25;331;1026;223;531712;514441;9527;72.8;70.4;1.3
54;2021-09-26;13;41;8;531725;514482;9535;72.8;70.4;1.3
54;2021-09-27;228;677;488;531953;515159;10023;72.8;70.5;1.4
54;2021-09-28;294;569;661;532247;515728;10684;72.9;70.6;1.5
54;2021-09-29;388;775;796;532635;516503;11480;72.9;70.7;1.6
54;2021-09-30;217;454;619;532852;516957;12099;73.0;70.8;1.7
54;2021-10-01;564;943;1027;533416;517900;13126;73.0;70.9;1.8
54;2021-10-02;354;883;445;533770;518783;13571;73.1;71.0;1.9
54;2021-10-03;12;23;11;533782;518806;13582;73.1;71.0;1.9
54;2021-10-04;256;503;444;534038;519309;14026;73.1;71.1;1.9
54;2021-10-05;290;862;732;534328;520171;14758;73.2;71.2;2.0
54;2021-10-06;374;758;818;534702;520929;15576;73.2;71.3;2.1
54;2021-10-07;251;637;963;534953;521566;16539;73.2;71.4;2.3
54;2021-10-08;409;867;1321;535362;522433;17860;73.3;71.5;2.4
54;2021-10-09;365;637;631;535727;523070;18491;73.3;71.6;2.5
54;2021-10-10;17;26;32;535744;523096;18523;73.3;71.6;2.5
54;2021-10-11;256;408;840;536000;523504;19363;73.4;71.7;2.7
54;2021-10-12;240;572;988;536240;524076;20351;73.4;71.8;2.8
54;2021-10-13;329;509;1290;536569;524585;21641;73.5;71.8;3.0
54;2021-10-14;262;520;740;536831;525105;22381;73.5;71.9;3.1
54;2021-10-15;418;638;1463;537249;525743;23844;73.6;72.0;3.3
54;2021-10-16;376;521;747;537625;526264;24591;73.6;72.1;3.4
54;2021-10-17;9;19;12;537634;526283;24603;73.6;72.1;3.4
54;2021-10-18;250;393;677;537884;526676;25280;73.6;72.1;3.5
54;2021-10-19;233;325;1096;538117;527001;26376;73.7;72.2;3.6
54;2021-10-20;318;451;1367;538435;527452;27743;73.7;72.2;3.8
54;2021-10-21;137;257;821;538572;527709;28564;73.7;72.2;3.9
54;2021-10-22;365;566;1583;538937;528275;30147;73.8;72.3;4.1
54;2021-10-23;296;415;662;539233;528690;30809;73.8;72.4;4.2
54;2021-10-24;9;5;1;539242;528695;30810;73.8;72.4;4.2
54;2021-10-25;220;266;864;539462;528961;31674;73.9;72.4;4.3
54;2021-10-26;156;202;1019;539618;529163;32693;73.9;72.4;4.5
54;2021-10-27;284;371;1478;539902;529534;34171;73.9;72.5;4.7
54;2021-10-28;140;195;897;540042;529729;35068;73.9;72.5;4.8
54;2021-10-29;264;419;1774;540306;530148;36842;74.0;72.6;5.0
54;2021-10-30;250;365;1073;540556;530513;37915;74.0;72.6;5.2
54;2021-10-31;5;19;14;540561;530532;37929;74.0;72.6;5.2
54;2021-11-01;55;37;113;540616;530569;38042;74.0;72.6;5.2
54;2021-11-02;180;322;974;540796;530891;39016;74.0;72.7;5.3
54;2021-11-03;318;455;1632;541114;531346;40648;74.1;72.7;5.6
54;2021-11-04;185;244;1067;541299;531590;41715;74.1;72.8;5.7
54;2021-11-05;298;437;1948;541597;532027;43663;74.2;72.8;6.0
54;2021-11-06;264;415;1170;541861;532442;44833;74.2;72.9;6.1
54;2021-11-07;9;18;71;541870;532460;44904;74.2;72.9;6.1
54;2021-11-08;192;275;1406;542062;532735;46310;74.2;72.9;6.3
54;2021-11-09;174;282;1788;542236;533017;48098;74.2;73.0;6.6
54;2021-11-10;324;379;2498;542560;533396;50596;74.3;73.0;6.9
54;2021-11-11;74;92;288;542634;533488;50884;74.3;73.0;7.0
54;2021-11-12;300;440;2587;542934;533928;53471;74.3;73.1;7.3
54;2021-11-13;205;329;1346;543139;534257;54817;74.4;73.1;7.5
54;2021-11-14;3;12;14;543142;534269;54831;74.4;73.1;7.5
54;2021-11-15;177;244;1815;543319;534513;56646;74.4;73.2;7.8
54;2021-11-16;167;220;1961;543486;534733;58607;74.4;73.2;8.0
54;2021-11-17;278;319;2579;543764;535052;61186;74.4;73.3;8.4
54;2021-11-18;148;177;2052;543912;535229;63238;74.5;73.3;8.7
54;2021-11-19;317;380;3014;544229;535609;66252;74.5;73.3;9.1
54;2021-11-20;255;343;1578;544484;535952;67830;74.5;73.4;9.3
54;2021-11-21;24;27;183;544508;535979;68013;74.5;73.4;9.3
54;2021-11-22;223;202;1768;544731;536181;69781;74.6;73.4;9.6
54;2021-11-23;187;178;2111;544918;536359;71892;74.6;73.4;9.8
54;2021-11-24;318;314;2636;545236;536673;74528;74.6;73.5;10.2
54;2021-11-25;179;164;2773;545415;536837;77301;74.7;73.5;10.6
54;2021-11-26;308;357;5157;545723;537194;82458;74.7;73.5;11.3
54;2021-11-27;275;329;3751;545998;537523;86209;74.8;73.6;11.8
54;2021-11-28;17;26;582;546015;537549;86791;74.8;73.6;11.9
54;2021-11-29;145;206;4169;546160;537755;90960;74.8;73.6;12.5
54;2021-11-30;159;181;4766;546319;537936;95726;74.8;73.6;13.1
54;2021-12-01;225;327;7532;546544;538263;103258;74.8;73.7;14.1
54;2021-12-02;169;163;6226;546713;538426;109484;74.9;73.7;15.0
54;2021-12-03;284;349;8829;546997;538775;118313;74.9;73.8;16.2
54;2021-12-04;218;302;5287;547215;539077;123600;74.9;73.8;16.9
54;2021-12-05;18;13;487;547233;539090;124087;74.9;73.8;17.0
54;2021-12-06;240;262;6815;547473;539352;130902;75.0;73.8;17.9
54;2021-12-07;196;241;7025;547669;539593;137927;75.0;73.9;18.9
54;2021-12-08;257;350;7803;547926;539943;145730;75.0;73.9;20.0
55;2020-12-27;0;0;0;0;0;0;0.0;0.0;0.0
55;2020-12-28;2;0;0;2;0;0;0.0;0.0;0.0
55;2020-12-29;0;0;0;2;0;0;0.0;0.0;0.0
55;2020-12-30;0;0;0;2;0;0;0.0;0.0;0.0
55;2020-12-31;0;0;0;2;0;0;0.0;0.0;0.0
55;2021-01-01;0;0;0;2;0;0;0.0;0.0;0.0
55;2021-01-02;0;0;0;2;0;0;0.0;0.0;0.0
55;2021-01-03;0;0;0;2;0;0;0.0;0.0;0.0
55;2021-01-04;2;0;0;4;0;0;0.0;0.0;0.0
55;2021-01-05;3;0;0;7;0;0;0.0;0.0;0.0
55;2021-01-06;7;0;0;14;0;0;0.0;0.0;0.0
55;2021-01-07;121;0;0;135;0;0;0.1;0.0;0.0
55;2021-01-08;145;0;0;280;0;0;0.2;0.0;0.0
55;2021-01-09;28;0;0;308;0;0;0.2;0.0;0.0
55;2021-01-10;1;0;0;309;0;0;0.2;0.0;0.0
55;2021-01-11;155;1;0;464;1;0;0.3;0.0;0.0
55;2021-01-12;136;0;0;600;1;0;0.3;0.0;0.0
55;2021-01-13;177;0;0;777;1;0;0.4;0.0;0.0
55;2021-01-14;642;7;0;1419;8;0;0.8;0.0;0.0
55;2021-01-15;270;0;0;1689;8;0;0.9;0.0;0.0
55;2021-01-16;67;0;0;1756;8;0;1.0;0.0;0.0
55;2021-01-17;3;0;0;1759;8;0;1.0;0.0;0.0
55;2021-01-18;461;1;0;2220;9;0;1.2;0.0;0.0
55;2021-01-19;383;4;0;2603;13;0;1.4;0.0;0.0
55;2021-01-20;452;2;0;3055;15;0;1.7;0.0;0.0
55;2021-01-21;439;2;0;3494;17;0;1.9;0.0;0.0
55;2021-01-22;387;0;0;3881;17;0;2.1;0.0;0.0
55;2021-01-23;54;0;0;3935;17;0;2.2;0.0;0.0
55;2021-01-24;1;0;0;3936;17;0;2.2;0.0;0.0
55;2021-01-25;408;0;0;4344;17;0;2.4;0.0;0.0
55;2021-01-26;439;0;0;4783;17;0;2.6;0.0;0.0
55;2021-01-27;384;1;0;5167;18;0;2.8;0.0;0.0
55;2021-01-28;476;90;0;5643;108;0;3.1;0.1;0.0
55;2021-01-29;154;76;0;5797;184;0;3.2;0.1;0.0
55;2021-01-30;99;19;0;5896;203;0;3.2;0.1;0.0
55;2021-01-31;0;0;0;5896;203;0;3.2;0.1;0.0
55;2021-02-01;139;178;0;6035;381;0;3.3;0.2;0.0
55;2021-02-02;164;157;0;6199;538;0;3.4;0.3;0.0
55;2021-02-03;61;182;0;6260;720;0;3.4;0.4;0.0
55;2021-02-04;230;418;0;6490;1138;0;3.6;0.6;0.0
55;2021-02-05;196;175;0;6686;1313;0;3.7;0.7;0.0
55;2021-02-06;60;58;0;6746;1371;0;3.7;0.8;0.0
55;2021-02-07;4;48;0;6750;1419;0;3.7;0.8;0.0
55;2021-02-08;11;46;0;6761;1465;0;3.7;0.8;0.0
55;2021-02-09;106;132;0;6867;1597;0;3.8;0.9;0.0
55;2021-02-10;81;36;0;6948;1633;0;3.8;0.9;0.0
55;2021-02-11;173;82;0;7121;1715;0;3.9;0.9;0.0
55;2021-02-12;115;47;0;7236;1762;0;4.0;1.0;0.0
55;2021-02-13;12;5;0;7248;1767;0;4.0;1.0;0.0
55;2021-02-14;5;1;0;7253;1768;0;4.0;1.0;0.0
55;2021-02-15;24;433;0;7277;2201;0;4.0;1.2;0.0
55;2021-02-16;141;420;0;7418;2621;0;4.1;1.4;0.0
55;2021-02-17;34;490;0;7452;3111;0;4.1;1.7;0.0
55;2021-02-18;33;338;0;7485;3449;0;4.1;1.9;0.0
55;2021-02-19;145;291;0;7630;3740;0;4.2;2.1;0.0
55;2021-02-20;12;6;0;7642;3746;0;4.2;2.1;0.0
55;2021-02-21;0;0;0;7642;3746;0;4.2;2.1;0.0
55;2021-02-22;60;425;0;7702;4171;0;4.2;2.3;0.0
55;2021-02-23;88;441;0;7790;4612;0;4.3;2.5;0.0
55;2021-02-24;93;381;0;7883;4993;0;4.3;2.7;0.0
55;2021-02-25;281;686;0;8164;5679;0;4.5;3.1;0.0
55;2021-02-26;350;240;0;8514;5919;0;4.7;3.3;0.0
55;2021-02-27;137;87;0;8651;6006;0;4.8;3.3;0.0
55;2021-02-28;9;6;0;8660;6012;0;4.8;3.3;0.0
55;2021-03-01;107;147;0;8767;6159;0;4.8;3.4;0.0
55;2021-03-02;173;177;0;8940;6336;0;4.9;3.5;0.0
55;2021-03-03;231;13;0;9171;6349;0;5.0;3.5;0.0
55;2021-03-04;275;52;0;9446;6401;0;5.2;3.5;0.0
55;2021-03-05;427;63;0;9873;6464;0;5.4;3.6;0.0
55;2021-03-06;310;13;0;10183;6477;0;5.6;3.6;0.0
55;2021-03-07;141;3;0;10324;6480;0;5.7;3.6;0.0
55;2021-03-08;375;53;0;10699;6533;0;5.9;3.6;0.0
55;2021-03-09;670;59;0;11369;6592;0;6.3;3.6;0.0
55;2021-03-10;439;36;0;11808;6628;0;6.5;3.6;0.0
55;2021-03-11;621;152;0;12429;6780;0;6.8;3.7;0.0
55;2021-03-12;876;107;0;13305;6887;0;7.3;3.8;0.0
55;2021-03-13;586;25;0;13891;6912;0;7.6;3.8;0.0
55;2021-03-14;51;2;0;13942;6914;0;7.7;3.8;0.0
55;2021-03-15;425;31;0;14367;6945;0;7.9;3.8;0.0
55;2021-03-16;616;117;0;14983;7062;0;8.2;3.9;0.0
55;2021-03-17;727;28;0;15710;7090;0;8.6;3.9;0.0
55;2021-03-18;390;33;0;16100;7123;0;8.9;3.9;0.0
55;2021-03-19;513;72;0;16613;7195;0;9.1;4.0;0.0
55;2021-03-20;294;16;0;16907;7211;0;9.3;4.0;0.0
55;2021-03-21;9;1;0;16916;7212;0;9.3;4.0;0.0
55;2021-03-22;517;30;0;17433;7242;0;9.6;4.0;0.0
55;2021-03-23;1036;78;0;18469;7320;0;10.2;4.0;0.0
55;2021-03-24;851;67;0;19320;7387;0;10.6;4.1;0.0
55;2021-03-25;1142;90;0;20462;7477;0;11.3;4.1;0.0
55;2021-03-26;677;60;0;21139;7537;0;11.6;4.1;0.0
55;2021-03-27;309;37;0;21448;7574;0;11.8;4.2;0.0
55;2021-03-28;2;6;0;21450;7580;0;11.8;4.2;0.0
55;2021-03-29;933;67;0;22383;7647;0;12.3;4.2;0.0
55;2021-03-30;1419;102;0;23802;7749;0;13.1;4.3;0.0
55;2021-03-31;1441;100;0;25243;7849;0;13.9;4.3;0.0
55;2021-04-01;1218;174;0;26461;8023;0;14.6;4.4;0.0
55;2021-04-02;903;102;0;27364;8125;0;15.1;4.5;0.0
55;2021-04-03;220;37;0;27584;8162;0;15.2;4.5;0.0
55;2021-04-04;14;16;0;27598;8178;0;15.2;4.5;0.0
55;2021-04-05;9;20;0;27607;8198;0;15.2;4.5;0.0
55;2021-04-06;895;318;0;28502;8516;0;15.7;4.7;0.0
55;2021-04-07;903;291;0;29405;8807;0;16.2;4.8;0.0
55;2021-04-08;1569;442;0;30974;9249;0;17.1;5.1;0.0
55;2021-04-09;1353;300;0;32327;9549;0;17.8;5.3;0.0
55;2021-04-10;270;208;0;32597;9757;0;17.9;5.4;0.0
55;2021-04-11;506;50;0;33103;9807;0;18.2;5.4;0.0
55;2021-04-12;785;369;0;33888;10176;0;18.7;5.6;0.0
