dep;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel
85;2022-05-05;4;5;89;326;589658;584896;463944;17488;86.3;85.6;67.9;2.6
85;2022-05-06;3;10;125;476;589661;584906;464069;17964;86.3;85.6;67.9;2.6
85;2022-05-07;3;3;40;90;589664;584909;464109;18054;86.3;85.6;67.9;2.6
85;2022-05-08;0;0;0;0;589664;584909;464109;18054;86.3;85.6;67.9;2.6
85;2022-05-09;6;6;70;271;589670;584915;464179;18325;86.3;85.6;67.9;2.7
85;2022-05-10;8;5;89;556;589678;584920;464268;18881;86.3;85.6;68.0;2.8
85;2022-05-11;3;8;76;364;589681;584928;464344;19245;86.3;85.6;68.0;2.8
85;2022-05-12;6;7;100;369;589687;584935;464444;19614;86.3;85.6;68.0;2.9
85;2022-05-13;4;7;86;447;589691;584942;464530;20061;86.3;85.6;68.0;2.9
85;2022-05-14;3;1;24;102;589694;584943;464554;20163;86.3;85.6;68.0;3.0
85;2022-05-15;0;0;2;1;589694;584943;464556;20164;86.3;85.6;68.0;3.0
85;2022-05-16;3;1;48;222;589697;584944;464604;20386;86.3;85.6;68.0;3.0
86;2020-12-27;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0
86;2020-12-28;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0
86;2020-12-29;1;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0
86;2020-12-30;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0
86;2020-12-31;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0
86;2021-01-01;5;0;0;0;6;0;0;0;0.0;0.0;0.0;0.0
86;2021-01-02;1;0;0;0;7;0;0;0;0.0;0.0;0.0;0.0
86;2021-01-03;0;0;0;0;7;0;0;0;0.0;0.0;0.0;0.0
86;2021-01-04;1;0;0;0;8;0;0;0;0.0;0.0;0.0;0.0
86;2021-01-05;3;0;0;0;11;0;0;0;0.0;0.0;0.0;0.0
86;2021-01-06;166;1;0;0;177;1;0;0;0.0;0.0;0.0;0.0
86;2021-01-07;662;0;0;0;839;1;0;0;0.2;0.0;0.0;0.0
86;2021-01-08;593;3;0;0;1432;4;0;0;0.3;0.0;0.0;0.0
86;2021-01-09;2;0;0;0;1434;4;0;0;0.3;0.0;0.0;0.0
86;2021-01-10;165;0;0;0;1599;4;0;0;0.4;0.0;0.0;0.0
86;2021-01-11;305;0;0;0;1904;4;0;0;0.4;0.0;0.0;0.0
86;2021-01-12;463;1;0;0;2367;5;0;0;0.5;0.0;0.0;0.0
86;2021-01-13;341;1;0;0;2708;6;0;0;0.6;0.0;0.0;0.0
86;2021-01-14;561;1;0;0;3269;7;0;0;0.7;0.0;0.0;0.0
86;2021-01-15;551;1;0;0;3820;8;0;0;0.9;0.0;0.0;0.0
86;2021-01-16;5;0;0;0;3825;8;0;0;0.9;0.0;0.0;0.0
86;2021-01-17;1;0;0;0;3826;8;0;0;0.9;0.0;0.0;0.0
86;2021-01-18;564;0;0;0;4390;8;0;0;1.0;0.0;0.0;0.0
86;2021-01-19;1822;2;0;0;6212;10;0;0;1.4;0.0;0.0;0.0
86;2021-01-20;1440;25;0;0;7652;35;0;0;1.7;0.0;0.0;0.0
86;2021-01-21;1265;1;0;0;8917;36;0;0;2.0;0.0;0.0;0.0
86;2021-01-22;824;2;0;0;9741;38;0;0;2.2;0.0;0.0;0.0
86;2021-01-23;295;2;0;0;10036;40;0;0;2.3;0.0;0.0;0.0
86;2021-01-24;1;0;0;0;10037;40;0;0;2.3;0.0;0.0;0.0
86;2021-01-25;589;107;0;0;10626;147;0;0;2.4;0.0;0.0;0.0
86;2021-01-26;732;133;0;0;11358;280;0;0;2.6;0.1;0.0;0.0
86;2021-01-27;761;156;0;0;12119;436;0;0;2.8;0.1;0.0;0.0
86;2021-01-28;1018;411;0;0;13137;847;0;0;3.0;0.2;0.0;0.0
86;2021-01-29;877;216;0;0;14014;1063;0;0;3.2;0.2;0.0;0.0
86;2021-01-30;259;102;0;0;14273;1165;0;0;3.3;0.3;0.0;0.0
86;2021-01-31;54;151;0;0;14327;1316;0;0;3.3;0.3;0.0;0.0
86;2021-02-01;420;211;0;0;14747;1527;0;0;3.4;0.3;0.0;0.0
86;2021-02-02;562;376;0;0;15309;1903;0;0;3.5;0.4;0.0;0.0
86;2021-02-03;521;235;0;0;15830;2138;0;0;3.6;0.5;0.0;0.0
86;2021-02-04;452;383;0;0;16282;2521;0;0;3.7;0.6;0.0;0.0
86;2021-02-05;437;724;0;0;16719;3245;0;0;3.8;0.7;0.0;0.0
86;2021-02-06;141;196;0;0;16860;3441;0;0;3.9;0.8;0.0;0.0
86;2021-02-07;102;4;0;0;16962;3445;0;0;3.9;0.8;0.0;0.0
86;2021-02-08;354;329;0;0;17316;3774;0;0;4.0;0.9;0.0;0.0
86;2021-02-09;737;1133;0;0;18053;4907;0;0;4.1;1.1;0.0;0.0
86;2021-02-10;941;944;0;0;18994;5851;0;0;4.3;1.3;0.0;0.0
86;2021-02-11;948;962;0;0;19942;6813;0;0;4.6;1.6;0.0;0.0
86;2021-02-12;697;409;0;0;20639;7222;0;0;4.7;1.7;0.0;0.0
86;2021-02-13;179;95;0;0;20818;7317;0;0;4.8;1.7;0.0;0.0
86;2021-02-14;1;32;0;0;20819;7349;0;0;4.8;1.7;0.0;0.0
86;2021-02-15;245;519;0;0;21064;7868;0;0;4.8;1.8;0.0;0.0
86;2021-02-16;372;815;0;0;21436;8683;0;0;4.9;2.0;0.0;0.0
86;2021-02-17;436;866;0;0;21872;9549;0;0;5.0;2.2;0.0;0.0
86;2021-02-18;433;875;0;0;22305;10424;0;0;5.1;2.4;0.0;0.0
86;2021-02-19;578;624;0;0;22883;11048;0;0;5.2;2.5;0.0;0.0
86;2021-02-20;109;175;0;0;22992;11223;0;0;5.3;2.6;0.0;0.0
86;2021-02-21;3;1;0;0;22995;11224;0;0;5.3;2.6;0.0;0.0
86;2021-02-22;225;458;0;0;23220;11682;0;0;5.3;2.7;0.0;0.0
86;2021-02-23;368;572;0;0;23588;12254;0;0;5.4;2.8;0.0;0.0
86;2021-02-24;394;587;0;0;23982;12841;0;0;5.5;2.9;0.0;0.0
86;2021-02-25;855;646;0;0;24837;13487;0;0;5.7;3.1;0.0;0.0
86;2021-02-26;983;558;0;0;25820;14045;0;0;5.9;3.2;0.0;0.0
86;2021-02-27;460;141;0;0;26280;14186;0;0;6.0;3.2;0.0;0.0
86;2021-02-28;7;2;0;0;26287;14188;0;0;6.0;3.2;0.0;0.0
86;2021-03-01;242;510;0;0;26529;14698;0;0;6.1;3.4;0.0;0.0
86;2021-03-02;1122;818;0;0;27651;15516;0;0;6.3;3.5;0.0;0.0
86;2021-03-03;809;640;0;0;28460;16156;0;0;6.5;3.7;0.0;0.0
86;2021-03-04;1488;617;0;0;29948;16773;0;0;6.8;3.8;0.0;0.0
86;2021-03-05;1569;331;0;0;31517;17104;0;0;7.2;3.9;0.0;0.0
86;2021-03-06;976;140;0;0;32493;17244;0;0;7.4;3.9;0.0;0.0
86;2021-03-07;342;36;0;0;32835;17280;0;0;7.5;4.0;0.0;0.0
86;2021-03-08;460;535;0;0;33295;17815;0;0;7.6;4.1;0.0;0.0
86;2021-03-09;1340;508;0;0;34635;18323;0;0;7.9;4.2;0.0;0.0
86;2021-03-10;939;602;0;0;35574;18925;0;0;8.1;4.3;0.0;0.0
86;2021-03-11;1777;488;0;0;37351;19413;0;0;8.5;4.4;0.0;0.0
86;2021-03-12;2151;409;0;0;39502;19822;0;0;9.0;4.5;0.0;0.0
86;2021-03-13;1402;97;0;0;40904;19919;0;0;9.4;4.6;0.0;0.0
86;2021-03-14;126;2;0;0;41030;19921;0;0;9.4;4.6;0.0;0.0
86;2021-03-15;745;164;0;0;41775;20085;0;0;9.6;4.6;0.0;0.0
86;2021-03-16;823;205;0;0;42598;20290;0;0;9.7;4.6;0.0;0.0
86;2021-03-17;728;223;0;0;43326;20513;0;0;9.9;4.7;0.0;0.0
86;2021-03-18;893;111;0;0;44219;20624;0;0;10.1;4.7;0.0;0.0
86;2021-03-19;2040;346;0;0;46259;20970;0;0;10.6;4.8;0.0;0.0
86;2021-03-20;606;127;0;0;46865;21097;0;0;10.7;4.8;0.0;0.0
86;2021-03-21;15;0;0;0;46880;21097;0;0;10.7;4.8;0.0;0.0
86;2021-03-22;813;279;0;0;47693;21376;0;0;10.9;4.9;0.0;0.0
86;2021-03-23;1967;329;0;0;49660;21705;0;0;11.4;5.0;0.0;0.0
86;2021-03-24;1498;341;0;0;51158;22046;0;0;11.7;5.0;0.0;0.0
86;2021-03-25;2385;368;0;0;53543;22414;0;0;12.2;5.1;0.0;0.0
86;2021-03-26;2907;374;0;0;56450;22788;0;0;12.9;5.2;0.0;0.0
86;2021-03-27;734;145;0;0;57184;22933;0;0;13.1;5.2;0.0;0.0
86;2021-03-28;8;113;0;0;57192;23046;0;0;13.1;5.3;0.0;0.0
86;2021-03-29;1163;386;0;0;58355;23432;0;0;13.3;5.4;0.0;0.0
86;2021-03-30;2306;806;0;0;60661;24238;0;0;13.9;5.5;0.0;0.0
86;2021-03-31;1448;630;0;0;62109;24868;0;0;14.2;5.7;0.0;0.0
86;2021-04-01;2160;932;0;0;64269;25800;0;0;14.7;5.9;0.0;0.0
86;2021-04-02;1885;529;0;0;66154;26329;0;0;15.1;6.0;0.0;0.0
86;2021-04-03;796;286;0;0;66950;26615;0;0;15.3;6.1;0.0;0.0
86;2021-04-04;80;96;0;0;67030;26711;0;0;15.3;6.1;0.0;0.0
86;2021-04-05;287;5;0;0;67317;26716;0;0;15.4;6.1;0.0;0.0
86;2021-04-06;1545;923;0;0;68862;27639;0;0;15.7;6.3;0.0;0.0
86;2021-04-07;1620;603;0;0;70482;28242;0;0;16.1;6.5;0.0;0.0
86;2021-04-08;2515;757;0;0;72997;28999;0;0;16.7;6.6;0.0;0.0
86;2021-04-09;3230;626;0;0;76227;29625;0;0;17.4;6.8;0.0;0.0
86;2021-04-10;1615;190;0;0;77842;29815;0;0;17.8;6.8;0.0;0.0
86;2021-04-11;425;11;0;0;78267;29826;0;0;17.9;6.8;0.0;0.0
86;2021-04-12;808;703;0;0;79075;30529;0;0;18.1;7.0;0.0;0.0
86;2021-04-13;2381;899;0;0;81456;31428;0;0;18.6;7.2;0.0;0.0
86;2021-04-14;1837;833;0;0;83293;32261;0;0;19.0;7.4;0.0;0.0
86;2021-04-15;2259;682;0;0;85552;32943;0;0;19.6;7.5;0.0;0.0
86;2021-04-16;2398;1176;0;0;87950;34119;0;0;20.1;7.8;0.0;0.0
86;2021-04-17;1045;285;0;0;88995;34404;0;0;20.3;7.9;0.0;0.0
86;2021-04-18;126;6;0;0;89121;34410;0;0;20.4;7.9;0.0;0.0
86;2021-04-19;761;749;0;0;89882;35159;0;0;20.5;8.0;0.0;0.0
86;2021-04-20;2329;1464;0;0;92211;36623;0;0;21.1;8.4;0.0;0.0
86;2021-04-21;2041;1031;0;0;94252;37654;0;0;21.5;8.6;0.0;0.0
86;2021-04-22;2253;1320;0;0;96505;38974;0;0;22.1;8.9;0.0;0.0
86;2021-04-23;2346;1464;0;0;98851;40438;0;0;22.6;9.2;0.0;0.0
86;2021-04-24;1229;512;0;0;100080;40950;0;0;22.9;9.4;0.0;0.0
86;2021-04-25;773;27;0;0;100853;40977;0;0;23.1;9.4;0.0;0.0
86;2021-04-26;1946;837;0;0;102799;41814;0;0;23.5;9.6;0.0;0.0
86;2021-04-27;2984;1649;0;0;105783;43463;0;0;24.2;9.9;0.0;0.0
86;2021-04-28;2877;1375;0;0;108660;44838;0;0;24.8;10.3;0.0;0.0
86;2021-04-29;3484;1791;0;0;112144;46629;0;0;25.6;10.7;0.0;0.0
86;2021-04-30;2942;1432;0;0;115086;48061;0;0;26.3;11.0;0.0;0.0
86;2021-05-01;1546;202;0;0;116632;48263;0;0;26.7;11.0;0.0;0.0
86;2021-05-02;1210;45;0;0;117842;48308;0;0;26.9;11.0;0.0;0.0
86;2021-05-03;2423;964;0;0;120265;49272;0;0;27.5;11.3;0.0;0.0
86;2021-05-04;3291;1863;0;0;123556;51135;0;0;28.2;11.7;0.0;0.0
86;2021-05-05;3752;1449;0;0;127308;52584;0;0;29.1;12.0;0.0;0.0
86;2021-05-06;4082;1625;0;0;131390;54209;0;0;30.0;12.4;0.0;0.0
86;2021-05-07;3988;1814;0;0;135378;56023;0;0;31.0;12.8;0.0;0.0
86;2021-05-08;1830;394;0;0;137208;56417;0;0;31.4;12.9;0.0;0.0
86;2021-05-09;1511;184;0;0;138719;56601;0;0;31.7;12.9;0.0;0.0
86;2021-05-10;1863;1134;0;0;140582;57735;0;0;32.1;13.2;0.0;0.0
86;2021-05-11;3269;2579;0;0;143851;60314;0;0;32.9;13.8;0.0;0.0
86;2021-05-12;2143;1632;0;0;145994;61946;0;0;33.4;14.2;0.0;0.0
86;2021-05-13;1484;280;0;0;147478;62226;0;0;33.7;14.2;0.0;0.0
86;2021-05-14;1937;789;0;0;149415;63015;0;0;34.2;14.4;0.0;0.0
86;2021-05-15;1371;454;0;0;150786;63469;0;0;34.5;14.5;0.0;0.0
86;2021-05-16;734;149;0;0;151520;63618;0;0;34.6;14.5;0.0;0.0
86;2021-05-17;3012;1022;0;0;154532;64640;0;0;35.3;14.8;0.0;0.0
86;2021-05-18;4005;1592;0;0;158537;66232;0;0;36.2;15.1;0.0;0.0
86;2021-05-19;3330;1354;0;0;161867;67586;0;0;37.0;15.5;0.0;0.0
86;2021-05-20;3934;1562;0;0;165801;69148;0;0;37.9;15.8;0.0;0.0
86;2021-05-21;3225;1697;0;0;169026;70845;0;0;38.6;16.2;0.0;0.0
86;2021-05-22;1888;666;0;0;170914;71511;0;0;39.1;16.3;0.0;0.0
86;2021-05-23;1268;166;0;0;172182;71677;0;0;39.4;16.4;0.0;0.0
86;2021-05-24;1637;199;0;0;173819;71876;0;0;39.7;16.4;0.0;0.0
86;2021-05-25;2566;1554;0;0;176385;73430;0;0;40.3;16.8;0.0;0.0
86;2021-05-26;2552;1456;0;0;178937;74886;0;0;40.9;17.1;0.0;0.0
86;2021-05-27;3170;1787;0;0;182107;76673;0;0;41.6;17.5;0.0;0.0
86;2021-05-28;2139;2492;0;0;184246;79165;0;0;42.1;18.1;0.0;0.0
86;2021-05-29;1399;1235;0;0;185645;80400;0;0;42.4;18.4;0.0;0.0
86;2021-05-30;864;126;0;0;186509;80526;0;0;42.6;18.4;0.0;0.0
86;2021-05-31;1828;1738;0;0;188337;82264;0;0;43.1;18.8;0.0;0.0
86;2021-06-01;2460;2575;0;0;190797;84839;0;0;43.6;19.4;0.0;0.0
86;2021-06-02;2215;2527;0;0;193012;87366;0;0;44.1;20.0;0.0;0.0
86;2021-06-03;2987;2373;0;0;195999;89739;0;0;44.8;20.5;0.0;0.0
86;2021-06-04;2222;2812;0;0;198221;92551;0;0;45.3;21.2;0.0;0.0
86;2021-06-05;1469;1527;0;0;199690;94078;0;0;45.7;21.5;0.0;0.0
86;2021-06-06;791;870;0;0;200481;94948;0;0;45.8;21.7;0.0;0.0
86;2021-06-07;1187;2302;0;0;201668;97250;0;0;46.1;22.2;0.0;0.0
86;2021-06-08;1913;3535;0;0;203581;100785;0;0;46.5;23.0;0.0;0.0
86;2021-06-09;1880;3155;0;0;205461;103940;0;0;47.0;23.8;0.0;0.0
86;2021-06-10;2320;3119;0;0;207781;107059;0;0;47.5;24.5;0.0;0.0
86;2021-06-11;1621;2776;0;0;209402;109835;0;0;47.9;25.1;0.0;0.0
86;2021-06-12;906;2156;0;0;210308;111991;0;0;48.1;25.6;0.0;0.0
86;2021-06-13;282;1407;0;0;210590;113398;0;0;48.1;25.9;0.0;0.0
86;2021-06-14;1210;2784;0;0;211800;116182;0;0;48.4;26.6;0.0;0.0
86;2021-06-15;1739;3992;0;0;213539;120174;0;0;48.8;27.5;0.0;0.0
86;2021-06-16;1793;3058;0;0;215332;123232;0;0;49.2;28.2;0.0;0.0
86;2021-06-17;1850;4320;0;0;217182;127552;0;0;49.7;29.2;0.0;0.0
86;2021-06-18;1965;4472;0;0;219147;132024;0;0;50.1;30.2;0.0;0.0
86;2021-06-19;725;1983;0;0;219872;134007;0;0;50.3;30.6;0.0;0.0
86;2021-06-20;188;1238;0;0;220060;135245;0;0;50.3;30.9;0.0;0.0
86;2021-06-21;1204;2097;0;0;221264;137342;0;0;50.6;31.4;0.0;0.0
86;2021-06-22;1366;3254;0;0;222630;140596;0;0;50.9;32.1;0.0;0.0
86;2021-06-23;1491;2342;0;0;224121;142938;0;0;51.2;32.7;0.0;0.0
86;2021-06-24;1714;2666;0;0;225835;145604;0;0;51.6;33.3;0.0;0.0
86;2021-06-25;1319;3423;0;0;227154;149027;0;0;51.9;34.1;0.0;0.0
86;2021-06-26;479;2495;0;0;227633;151522;0;0;52.0;34.6;0.0;0.0
86;2021-06-27;143;1526;0;0;227776;153048;0;0;52.1;35.0;0.0;0.0
86;2021-06-28;438;3169;0;0;228214;156217;0;0;52.2;35.7;0.0;0.0
86;2021-06-29;984;4270;0;0;229198;160487;0;0;52.4;36.7;0.0;0.0
86;2021-06-30;1126;2855;0;0;230324;163342;0;0;52.7;37.3;0.0;0.0
86;2021-07-01;1558;2963;0;0;231882;166305;0;0;53.0;38.0;0.0;0.0
86;2021-07-02;1206;3586;0;0;233088;169891;0;0;53.3;38.8;0.0;0.0
86;2021-07-03;565;2266;0;0;233653;172157;0;0;53.4;39.4;0.0;0.0
86;2021-07-04;119;1239;0;0;233772;173396;0;0;53.4;39.6;0.0;0.0
86;2021-07-05;603;2722;0;0;234375;176118;0;0;53.6;40.3;0.0;0.0
86;2021-07-06;1042;3871;0;0;235417;179989;0;0;53.8;41.1;0.0;0.0
86;2021-07-07;1297;2551;0;0;236714;182540;0;0;54.1;41.7;0.0;0.0
86;2021-07-08;1646;3012;0;0;238360;185552;0;0;54.5;42.4;0.0;0.0
86;2021-07-09;1678;3052;0;0;240038;188604;0;0;54.9;43.1;0.0;0.0
86;2021-07-10;1171;1882;0;0;241209;190486;0;0;55.1;43.5;0.0;0.0
86;2021-07-11;478;805;0;0;241687;191291;0;0;55.3;43.7;0.0;0.0
86;2021-07-12;863;2400;0;0;242550;193691;0;0;55.5;44.3;0.0;0.0
86;2021-07-13;1765;3203;0;0;244315;196894;0;0;55.9;45.0;0.0;0.0
86;2021-07-14;797;1142;0;0;245112;198036;0;0;56.0;45.3;0.0;0.0
86;2021-07-15;1946;3190;0;0;247058;201226;0;0;56.5;46.0;0.0;0.0
86;2021-07-16;1738;2705;0;0;248796;203931;0;0;56.9;46.6;0.0;0.0
86;2021-07-17;1344;1652;0;0;250140;205583;0;0;57.2;47.0;0.0;0.0
86;2021-07-18;418;886;0;0;250558;206469;0;0;57.3;47.2;0.0;0.0
86;2021-07-19;1426;1973;0;0;251984;208442;0;0;57.6;47.7;0.0;0.0
86;2021-07-20;2365;2786;0;0;254349;211228;0;0;58.2;48.3;0.0;0.0
86;2021-07-21;2329;2269;0;0;256678;213497;0;0;58.7;48.8;0.0;0.0
86;2021-07-22;2734;2818;0;0;259412;216315;0;0;59.3;49.5;0.0;0.0
86;2021-07-23;2454;2437;0;0;261866;218752;0;0;59.9;50.0;0.0;0.0
86;2021-07-24;1529;1356;0;0;263395;220108;0;0;60.2;50.3;0.0;0.0
86;2021-07-25;732;395;0;0;264127;220503;0;0;60.4;50.4;0.0;0.0
86;2021-07-26;1673;2203;0;0;265800;222706;0;0;60.8;50.9;0.0;0.0
86;2021-07-27;3255;2783;0;0;269055;225489;0;0;61.5;51.6;0.0;0.0
86;2021-07-28;3163;2204;0;0;272218;227693;0;0;62.2;52.1;0.0;0.0
86;2021-07-29;3198;2538;0;0;275416;230231;0;0;63.0;52.6;0.0;0.0
86;2021-07-30;2267;2463;0;0;277683;232694;0;0;63.5;53.2;0.0;0.0
86;2021-07-31;1408;1106;0;0;279091;233800;0;0;63.8;53.5;0.0;0.0
86;2021-08-01;665;341;0;0;279756;234141;0;0;64.0;53.5;0.0;0.0
86;2021-08-02;1920;1670;0;0;281676;235811;0;0;64.4;53.9;0.0;0.0
86;2021-08-03;3074;2021;0;0;284750;237832;0;0;65.1;54.4;0.0;0.0
86;2021-08-04;2608;1742;0;0;287358;239574;0;0;65.7;54.8;0.0;0.0
86;2021-08-05;3187;2016;0;0;290545;241590;0;0;66.4;55.2;0.0;0.0
86;2021-08-06;2420;1802;0;0;292965;243392;0;0;67.0;55.6;0.0;0.0
86;2021-08-07;1512;1027;0;0;294477;244419;0;0;67.3;55.9;0.0;0.0
86;2021-08-08;835;525;0;0;295312;244944;0;0;67.5;56.0;0.0;0.0
86;2021-08-09;1844;1353;0;0;297156;246297;0;0;67.9;56.3;0.0;0.0
86;2021-08-10;2515;1847;0;0;299671;248144;0;0;68.5;56.7;0.0;0.0
86;2021-08-11;2230;1454;0;0;301901;249598;0;0;69.0;57.1;0.0;0.0
86;2021-08-12;2218;1829;0;0;304119;251427;0;0;69.5;57.5;0.0;0.0
86;2021-08-13;1798;1549;0;0;305917;252976;0;0;69.9;57.8;0.0;0.0
86;2021-08-14;1245;1104;0;0;307162;254080;0;0;70.2;58.1;0.0;0.0
86;2021-08-15;502;587;0;0;307664;254667;0;0;70.3;58.2;0.0;0.0
86;2021-08-16;1121;1861;0;0;308785;256528;0;0;70.6;58.6;0.0;0.0
86;2021-08-17;1510;2166;0;0;310295;258694;0;0;70.9;59.1;0.0;0.0
86;2021-08-18;1272;1868;0;0;311567;260562;0;0;71.2;59.6;0.0;0.0
86;2021-08-19;1412;2574;0;0;312979;263136;0;0;71.6;60.2;0.0;0.0
86;2021-08-20;1235;2638;0;0;314214;265774;0;0;71.8;60.8;0.0;0.0
86;2021-08-21;795;1849;0;0;315009;267623;0;0;72.0;61.2;0.0;0.0
86;2021-08-22;320;691;0;0;315329;268314;0;0;72.1;61.3;0.0;0.0
86;2021-08-23;755;1837;0;0;316084;270151;0;0;72.3;61.8;0.0;0.0
86;2021-08-24;1053;2665;0;0;317137;272816;0;0;72.5;62.4;0.0;0.0
86;2021-08-25;887;1973;0;0;318024;274789;0;0;72.7;62.8;0.0;0.0
86;2021-08-26;875;2637;0;0;318899;277426;0;0;72.9;63.4;0.0;0.0
86;2021-08-27;852;2205;0;0;319751;279631;0;0;73.1;63.9;0.0;0.0
86;2021-08-28;505;1667;0;0;320256;281298;0;0;73.2;64.3;0.0;0.0
86;2021-08-29;109;787;0;0;320365;282085;0;0;73.2;64.5;0.0;0.0
86;2021-08-30;658;2036;23;0;321023;284121;23;0;73.4;65.0;0.0;0.0
86;2021-08-31;921;2950;49;0;321944;287071;72;0;73.6;65.6;0.0;0.0
86;2021-09-01;591;2460;179;0;322535;289531;251;0;73.7;66.2;0.1;0.0
86;2021-09-02;718;2324;210;0;323253;291855;461;0;73.9;66.7;0.1;0.0
86;2021-09-03;723;2197;164;0;323976;294052;625;0;74.1;67.2;0.1;0.0
86;2021-09-04;348;2006;89;0;324324;296058;714;0;74.1;67.7;0.2;0.0
86;2021-09-05;32;833;12;0;324356;296891;726;0;74.2;67.9;0.2;0.0
86;2021-09-06;357;1497;178;0;324713;298388;904;0;74.2;68.2;0.2;0.0
86;2021-09-07;475;1838;224;0;325188;300226;1128;0;74.3;68.6;0.3;0.0
86;2021-09-08;545;1996;297;0;325733;302222;1425;0;74.5;69.1;0.3;0.0
86;2021-09-09;490;1616;241;0;326223;303838;1666;0;74.6;69.5;0.4;0.0
86;2021-09-10;501;1734;315;0;326724;305572;1981;0;74.7;69.9;0.5;0.0
86;2021-09-11;337;1712;57;0;327061;307284;2038;0;74.8;70.3;0.5;0.0
86;2021-09-12;93;695;56;0;327154;307979;2094;0;74.8;70.4;0.5;0.0
86;2021-09-13;330;973;524;0;327484;308952;2618;0;74.9;70.6;0.6;0.0
86;2021-09-14;381;1299;672;0;327865;310251;3290;0;75.0;70.9;0.8;0.0
86;2021-09-15;464;1468;300;0;328329;311719;3590;0;75.1;71.3;0.8;0.0
86;2021-09-16;396;966;832;0;328725;312685;4422;0;75.2;71.5;1.0;0.0
86;2021-09-17;457;1046;541;1;329182;313731;4963;1;75.3;71.7;1.1;0.0
86;2021-09-18;292;1158;118;0;329474;314889;5081;1;75.3;72.0;1.2;0.0
86;2021-09-19;70;388;17;0;329544;315277;5098;1;75.3;72.1;1.2;0.0
86;2021-09-20;220;602;343;0;329764;315879;5441;1;75.4;72.2;1.2;0.0
86;2021-09-21;263;829;545;1;330027;316708;5986;2;75.5;72.4;1.4;0.0
86;2021-09-22;303;1138;428;0;330330;317846;6414;2;75.5;72.7;1.5;0.0
86;2021-09-23;349;578;727;1;330679;318424;7141;3;75.6;72.8;1.6;0.0
86;2021-09-24;311;839;342;0;330990;319263;7483;3;75.7;73.0;1.7;0.0
86;2021-09-25;266;916;133;1;331256;320179;7616;4;75.7;73.2;1.7;0.0
86;2021-09-26;36;156;16;0;331292;320335;7632;4;75.7;73.2;1.7;0.0
86;2021-09-27;155;334;360;0;331447;320669;7992;4;75.8;73.3;1.8;0.0
86;2021-09-28;240;339;539;0;331687;321008;8531;4;75.8;73.4;2.0;0.0
86;2021-09-29;223;651;526;1;331910;321659;9057;5;75.9;73.5;2.1;0.0
86;2021-09-30;234;437;675;0;332144;322096;9732;5;75.9;73.6;2.2;0.0
86;2021-10-01;267;526;473;0;332411;322622;10205;5;76.0;73.8;2.3;0.0
86;2021-10-02;267;525;204;0;332678;323147;10409;5;76.1;73.9;2.4;0.0
86;2021-10-03;18;63;3;0;332696;323210;10412;5;76.1;73.9;2.4;0.0
86;2021-10-04;101;297;397;0;332797;323507;10809;5;76.1;74.0;2.5;0.0
86;2021-10-05;140;283;477;0;332937;323790;11286;5;76.1;74.0;2.6;0.0
86;2021-10-06;184;461;354;0;333121;324251;11640;5;76.2;74.1;2.7;0.0
86;2021-10-07;161;411;766;1;333282;324662;12406;6;76.2;74.2;2.8;0.0
86;2021-10-08;223;468;487;0;333505;325130;12893;6;76.2;74.3;2.9;0.0
86;2021-10-09;212;417;202;1;333717;325547;13095;7;76.3;74.4;3.0;0.0
86;2021-10-10;9;15;7;0;333726;325562;13102;7;76.3;74.4;3.0;0.0
86;2021-10-11;143;290;427;1;333869;325852;13529;8;76.3;74.5;3.1;0.0
86;2021-10-12;120;306;680;4;333989;326158;14209;12;76.4;74.6;3.2;0.0
86;2021-10-13;196;349;636;1;334185;326507;14845;13;76.4;74.6;3.4;0.0
86;2021-10-14;138;327;801;0;334323;326834;15646;13;76.4;74.7;3.6;0.0
86;2021-10-15;176;325;691;0;334499;327159;16337;13;76.5;74.8;3.7;0.0
86;2021-10-16;200;315;207;0;334699;327474;16544;13;76.5;74.9;3.8;0.0
86;2021-10-17;4;5;0;0;334703;327479;16544;13;76.5;74.9;3.8;0.0
86;2021-10-18;149;291;532;0;334852;327770;17076;13;76.6;74.9;3.9;0.0
86;2021-10-19;115;271;798;2;334967;328041;17874;15;76.6;75.0;4.1;0.0
86;2021-10-20;212;328;696;0;335179;328369;18570;15;76.6;75.1;4.2;0.0
86;2021-10-21;156;329;591;1;335335;328698;19161;16;76.7;75.1;4.4;0.0
86;2021-10-22;171;221;640;0;335506;328919;19801;16;76.7;75.2;4.5;0.0
86;2021-10-23;201;335;321;1;335707;329254;20122;17;76.8;75.3;4.6;0.0
86;2021-10-24;2;3;2;0;335709;329257;20124;17;76.8;75.3;4.6;0.0
86;2021-10-25;68;151;626;1;335777;329408;20750;18;76.8;75.3;4.7;0.0
86;2021-10-26;106;115;642;0;335883;329523;21392;18;76.8;75.3;4.9;0.0
