dep;jour;n_dose1;n_complet;n_cum_dose1;n_cum_complet;couv_dose1;couv_complet
85;2021-04-24;1657;1526;159336;62203;23.3;9.1
85;2021-04-25;978;550;160314;62753;23.5;9.2
85;2021-04-26;3583;2350;163897;65103;24.0;9.5
85;2021-04-27;4388;2156;168285;67259;24.6;9.8
85;2021-04-28;5741;1236;174026;68495;25.5;10.0
85;2021-04-29;5630;1978;179656;70473;26.3;10.3
85;2021-04-30;5567;1655;185223;72128;27.1;10.6
85;2021-05-01;1732;629;186955;72757;27.4;10.6
85;2021-05-02;872;465;187827;73222;27.5;10.7
85;2021-05-03;3486;2376;191313;75598;28.0;11.1
85;2021-05-04;3488;3048;194801;78646;28.5;11.5
85;2021-05-05;4528;2162;199329;80808;29.2;11.8
85;2021-05-06;4918;2582;204247;83390;29.9;12.2
85;2021-05-07;3894;3854;208141;87244;30.5;12.8
85;2021-05-08;2242;224;210383;87468;30.8;12.8
85;2021-05-09;1506;178;211889;87646;31.0;12.8
85;2021-05-10;3189;4930;215078;92576;31.5;13.6
85;2021-05-11;4015;4952;219093;97528;32.1;14.3
85;2021-05-12;4981;3923;224074;101451;32.8;14.8
85;2021-05-13;5126;592;229200;102043;33.5;14.9
85;2021-05-14;4304;3152;233504;105195;34.2;15.4
85;2021-05-15;2320;775;235824;105970;34.5;15.5
85;2021-05-16;2205;161;238029;106131;34.8;15.5
85;2021-05-17;4137;3394;242166;109525;35.4;16.0
85;2021-05-18;5188;2832;247354;112357;36.2;16.4
85;2021-05-19;6418;1749;253772;114106;37.1;16.7
85;2021-05-20;6760;2139;260532;116245;38.1;17.0
85;2021-05-21;5483;2735;266015;118980;38.9;17.4
85;2021-05-22;2575;746;268590;119726;39.3;17.5
85;2021-05-23;1328;150;269918;119876;39.5;17.5
85;2021-05-24;4561;423;274479;120299;40.2;17.6
85;2021-05-25;4503;3550;278982;123849;40.8;18.1
85;2021-05-26;4883;2676;283865;126525;41.6;18.5
85;2021-05-27;4946;3681;288811;130206;42.3;19.1
85;2021-05-28;5233;4062;294044;134268;43.0;19.7
85;2021-05-29;3951;1513;297995;135781;43.6;19.9
85;2021-05-30;1284;125;299279;135906;43.8;19.9
85;2021-05-31;4677;3381;303956;139287;44.5;20.4
85;2021-06-01;5373;3384;309329;142671;45.3;20.9
85;2021-06-02;5520;2519;314849;145190;46.1;21.3
85;2021-06-03;5896;3228;320745;148418;46.9;21.7
85;2021-06-04;5816;3828;326561;152246;47.8;22.3
85;2021-06-05;2844;1934;329405;154180;48.2;22.6
85;2021-06-06;1501;802;330906;154982;48.4;22.7
85;2021-06-07;3220;4855;334126;159837;48.9;23.4
85;2021-06-08;4140;4534;338266;164371;49.5;24.1
85;2021-06-09;4739;3507;343005;167878;50.2;24.6
85;2021-06-10;5158;3683;348163;171561;51.0;25.1
85;2021-06-11;4489;4674;352652;176235;51.6;25.8
85;2021-06-12;1484;1796;354136;178031;51.8;26.1
85;2021-06-13;1214;672;355350;178703;52.0;26.2
85;2021-06-14;2671;5084;358021;183787;52.4;26.9
85;2021-06-15;3690;4930;361711;188717;52.9;27.6
85;2021-06-16;4064;3893;365775;192610;53.5;28.2
85;2021-06-17;3926;3887;369701;196497;54.1;28.8
85;2021-06-18;3611;5674;373312;202171;54.6;29.6
85;2021-06-19;1203;2020;374515;204191;54.8;29.9
85;2021-06-20;137;522;374652;204713;54.8;30.0
85;2021-06-21;2353;5815;377005;210528;55.2;30.8
86;2020-12-27;0;0;0;0;0.0;0.0
86;2020-12-28;0;0;0;0;0.0;0.0
86;2020-12-29;1;0;1;0;0.0;0.0
86;2020-12-30;0;0;1;0;0.0;0.0
86;2020-12-31;0;0;1;0;0.0;0.0
86;2021-01-01;0;0;1;0;0.0;0.0
86;2021-01-02;0;0;1;0;0.0;0.0
86;2021-01-03;0;0;1;0;0.0;0.0
86;2021-01-04;0;0;1;0;0.0;0.0
86;2021-01-05;0;0;1;0;0.0;0.0
86;2021-01-06;177;0;178;0;0.0;0.0
86;2021-01-07;669;0;847;0;0.2;0.0
86;2021-01-08;589;2;1436;2;0.3;0.0
86;2021-01-09;0;0;1436;2;0.3;0.0
86;2021-01-10;173;0;1609;2;0.4;0.0
86;2021-01-11;298;0;1907;2;0.4;0.0
86;2021-01-12;458;0;2365;2;0.5;0.0
86;2021-01-13;336;0;2701;2;0.6;0.0
86;2021-01-14;550;1;3251;3;0.7;0.0
86;2021-01-15;531;1;3782;4;0.9;0.0
86;2021-01-16;0;0;3782;4;0.9;0.0
86;2021-01-17;0;0;3782;4;0.9;0.0
86;2021-01-18;564;0;4346;4;1.0;0.0
86;2021-01-19;1811;0;6157;4;1.4;0.0
86;2021-01-20;1442;15;7599;19;1.7;0.0
86;2021-01-21;1284;0;8883;19;2.0;0.0
86;2021-01-22;825;0;9708;19;2.2;0.0
86;2021-01-23;311;0;10019;19;2.3;0.0
86;2021-01-24;0;0;10019;19;2.3;0.0
86;2021-01-25;582;109;10601;128;2.4;0.0
86;2021-01-26;747;123;11348;251;2.6;0.1
86;2021-01-27;763;158;12111;409;2.8;0.1
86;2021-01-28;1041;428;13152;837;3.0;0.2
86;2021-01-29;879;219;14031;1056;3.2;0.2
86;2021-01-30;275;104;14306;1160;3.3;0.3
86;2021-01-31;57;157;14363;1317;3.3;0.3
86;2021-02-01;435;209;14798;1526;3.4;0.3
86;2021-02-02;575;388;15373;1914;3.5;0.4
86;2021-02-03;526;223;15899;2137;3.6;0.5
86;2021-02-04;477;364;16376;2501;3.7;0.6
86;2021-02-05;440;747;16816;3248;3.8;0.7
86;2021-02-06;146;206;16962;3454;3.9;0.8
86;2021-02-07;120;4;17082;3458;3.9;0.8
86;2021-02-08;361;329;17443;3787;4.0;0.9
86;2021-02-09;734;1123;18177;4910;4.2;1.1
86;2021-02-10;973;933;19150;5843;4.4;1.3
86;2021-02-11;993;976;20143;6819;4.6;1.6
86;2021-02-12;748;373;20891;7192;4.8;1.6
86;2021-02-13;191;95;21082;7287;4.8;1.7
86;2021-02-14;1;34;21083;7321;4.8;1.7
86;2021-02-15;243;509;21326;7830;4.9;1.8
86;2021-02-16;385;865;21711;8695;5.0;2.0
86;2021-02-17;449;897;22160;9592;5.1;2.2
86;2021-02-18;420;876;22580;10468;5.2;2.4
86;2021-02-19;598;644;23178;11112;5.3;2.5
86;2021-02-20;115;180;23293;11292;5.3;2.6
86;2021-02-21;0;0;23293;11292;5.3;2.6
86;2021-02-22;242;434;23535;11726;5.4;2.7
86;2021-02-23;369;611;23904;12337;5.5;2.8
86;2021-02-24;406;589;24310;12926;5.6;3.0
86;2021-02-25;900;669;25210;13595;5.8;3.1
86;2021-02-26;1027;538;26237;14133;6.0;3.2
86;2021-02-27;460;145;26697;14278;6.1;3.3
86;2021-02-28;3;2;26700;14280;6.1;3.3
86;2021-03-01;230;535;26930;14815;6.2;3.4
86;2021-03-02;1139;853;28069;15668;6.4;3.6
86;2021-03-03;791;621;28860;16289;6.6;3.7
86;2021-03-04;1494;600;30354;16889;6.9;3.9
86;2021-03-05;1574;307;31928;17196;7.3;3.9
86;2021-03-06;993;168;32921;17364;7.5;4.0
86;2021-03-07;367;28;33288;17392;7.6;4.0
86;2021-03-08;465;545;33753;17937;7.7;4.1
86;2021-03-09;1368;530;35121;18467;8.0;4.2
86;2021-03-10;949;612;36070;19079;8.2;4.4
86;2021-03-11;1790;471;37860;19550;8.7;4.5
86;2021-03-12;2199;426;40059;19976;9.2;4.6
86;2021-03-13;1442;90;41501;20066;9.5;4.6
86;2021-03-14;132;15;41633;20081;9.5;4.6
86;2021-03-15;780;165;42413;20246;9.7;4.6
86;2021-03-16;844;208;43257;20454;9.9;4.7
86;2021-03-17;780;212;44037;20666;10.1;4.7
86;2021-03-18;998;99;45035;20765;10.3;4.7
86;2021-03-19;2134;326;47169;21091;10.8;4.8
86;2021-03-20;591;141;47760;21232;10.9;4.9
86;2021-03-21;9;0;47769;21232;10.9;4.9
86;2021-03-22;850;273;48619;21505;11.1;4.9
86;2021-03-23;2009;342;50628;21847;11.6;5.0
86;2021-03-24;1536;307;52164;22154;11.9;5.1
86;2021-03-25;2475;365;54639;22519;12.5;5.1
86;2021-03-26;3020;377;57659;22896;13.2;5.2
86;2021-03-27;730;147;58389;23043;13.3;5.3
86;2021-03-28;5;129;58394;23172;13.4;5.3
86;2021-03-29;1248;382;59642;23554;13.6;5.4
86;2021-03-30;2372;822;62014;24376;14.2;5.6
86;2021-03-31;1506;630;63520;25006;14.5;5.7
86;2021-04-01;2219;927;65739;25933;15.0;5.9
86;2021-04-02;1899;551;67638;26484;15.5;6.1
86;2021-04-03;825;313;68463;26797;15.7;6.1
86;2021-04-04;81;108;68544;26905;15.7;6.2
86;2021-04-05;312;2;68856;26907;15.7;6.2
86;2021-04-06;1526;956;70382;27863;16.1;6.4
86;2021-04-07;1626;618;72008;28481;16.5;6.5
86;2021-04-08;2534;764;74542;29245;17.0;6.7
86;2021-04-09;3245;637;77787;29882;17.8;6.8
86;2021-04-10;1663;189;79450;30071;18.2;6.9
86;2021-04-11;441;6;79891;30077;18.3;6.9
86;2021-04-12;816;765;80707;30842;18.5;7.1
86;2021-04-13;2447;948;83154;31790;19.0;7.3
86;2021-04-14;1869;868;85023;32658;19.4;7.5
86;2021-04-15;2262;717;87285;33375;20.0;7.6
86;2021-04-16;2457;1219;89742;34594;20.5;7.9
86;2021-04-17;1039;254;90781;34848;20.8;8.0
86;2021-04-18;118;1;90899;34849;20.8;8.0
86;2021-04-19;741;793;91640;35642;21.0;8.1
86;2021-04-20;2297;1510;93937;37152;21.5;8.5
86;2021-04-21;2104;1116;96041;38268;22.0;8.7
86;2021-04-22;2326;1442;98367;39710;22.5;9.1
86;2021-04-23;2387;1565;100754;41275;23.0;9.4
86;2021-04-24;1291;509;102045;41784;23.3;9.6
86;2021-04-25;825;24;102870;41808;23.5;9.6
86;2021-04-26;2069;881;104939;42689;24.0;9.8
86;2021-04-27;3148;1654;108087;44343;24.7;10.1
86;2021-04-28;3000;1504;111087;45847;25.4;10.5
86;2021-04-29;3547;1795;114634;47642;26.2;10.9
86;2021-04-30;2955;1432;117589;49074;26.9;11.2
86;2021-05-01;1579;193;119168;49267;27.2;11.3
86;2021-05-02;1279;37;120447;49304;27.5;11.3
86;2021-05-03;2561;995;123008;50299;28.1;11.5
86;2021-05-04;3504;1881;126512;52180;28.9;11.9
86;2021-05-05;3992;1456;130504;53636;29.8;12.3
86;2021-05-06;4286;1641;134790;55277;30.8;12.6
86;2021-05-07;4036;1814;138826;57091;31.7;13.1
86;2021-05-08;1969;394;140795;57485;32.2;13.1
86;2021-05-09;1642;201;142437;57686;32.6;13.2
86;2021-05-10;1954;1146;144391;58832;33.0;13.5
86;2021-05-11;3596;2659;147987;61491;33.8;14.1
86;2021-05-12;2239;1630;150226;63121;34.3;14.4
86;2021-05-13;1679;291;151905;63412;34.7;14.5
86;2021-05-14;2093;770;153998;64182;35.2;14.7
86;2021-05-15;1462;488;155460;64670;35.5;14.8
86;2021-05-16;777;163;156237;64833;35.7;14.8
86;2021-05-17;3206;1033;159443;65866;36.5;15.1
86;2021-05-18;4253;1639;163696;67505;37.4;15.4
86;2021-05-19;3546;1415;167242;68920;38.2;15.8
86;2021-05-20;4334;1590;171576;70510;39.2;16.1
86;2021-05-21;3414;1747;174990;72257;40.0;16.5
86;2021-05-22;2066;652;177056;72909;40.5;16.7
86;2021-05-23;1430;181;178486;73090;40.8;16.7
86;2021-05-24;1837;188;180323;73278;41.2;16.8
86;2021-05-25;2820;1624;183143;74902;41.9;17.1
86;2021-05-26;2696;1507;185839;76409;42.5;17.5
86;2021-05-27;3527;1820;189366;78229;43.3;17.9
86;2021-05-28;2146;2523;191512;80752;43.8;18.5
86;2021-05-29;1519;1280;193031;82032;44.1;18.8
86;2021-05-30;934;130;193965;82162;44.3;18.8
86;2021-05-31;1911;1810;195876;83972;44.8;19.2
86;2021-06-01;2644;2569;198520;86541;45.4;19.8
86;2021-06-02;2249;2654;200769;89195;45.9;20.4
86;2021-06-03;3304;2397;204073;91592;46.7;20.9
86;2021-06-04;2226;2852;206299;94444;47.2;21.6
86;2021-06-05;1500;1582;207799;96026;47.5;22.0
86;2021-06-06;816;896;208615;96922;47.7;22.2
86;2021-06-07;1104;2458;209719;99380;47.9;22.7
86;2021-06-08;2035;3682;211754;103062;48.4;23.6
86;2021-06-09;1852;3297;213606;106359;48.8;24.3
86;2021-06-10;2326;3219;215932;109578;49.4;25.1
86;2021-06-11;1507;2779;217439;112357;49.7;25.7
86;2021-06-12;743;2251;218182;114608;49.9;26.2
86;2021-06-13;210;1478;218392;116086;49.9;26.5
86;2021-06-14;1151;2898;219543;118984;50.2;27.2
86;2021-06-15;1670;4245;221213;123229;50.6;28.2
86;2021-06-16;1802;3120;223015;126349;51.0;28.9
86;2021-06-17;1728;4438;224743;130787;51.4;29.9
86;2021-06-18;1865;4562;226608;135349;51.8;30.9
86;2021-06-19;627;2093;227235;137442;52.0;31.4
86;2021-06-20;167;1322;227402;138764;52.0;31.7
86;2021-06-21;1096;2234;228498;140998;52.2;32.2
87;2020-12-27;0;0;0;0;0.0;0.0
87;2020-12-28;1;0;1;0;0.0;0.0
87;2020-12-29;0;0;1;0;0.0;0.0
87;2020-12-30;0;0;1;0;0.0;0.0
87;2020-12-31;0;0;1;0;0.0;0.0
87;2021-01-01;0;0;1;0;0.0;0.0
87;2021-01-02;0;0;1;0;0.0;0.0
87;2021-01-03;0;0;1;0;0.0;0.0
87;2021-01-04;1;0;2;0;0.0;0.0
87;2021-01-05;1;0;3;0;0.0;0.0
87;2021-01-06;10;0;13;0;0.0;0.0
87;2021-01-07;301;0;314;0;0.1;0.0
87;2021-01-08;407;0;721;0;0.2;0.0
87;2021-01-09;64;0;785;0;0.2;0.0
87;2021-01-10;34;0;819;0;0.2;0.0
87;2021-01-11;424;0;1243;0;0.3;0.0
87;2021-01-12;650;0;1893;0;0.5;0.0
87;2021-01-13;658;1;2551;1;0.7;0.0
87;2021-01-14;515;10;3066;11;0.8;0.0
87;2021-01-15;531;2;3597;13;1.0;0.0
87;2021-01-16;203;1;3800;14;1.0;0.0
87;2021-01-17;1;0;3801;14;1.0;0.0
87;2021-01-18;644;3;4445;17;1.2;0.0
87;2021-01-19;652;0;5097;17;1.4;0.0
87;2021-01-20;674;0;5771;17;1.6;0.0
87;2021-01-21;715;1;6486;18;1.7;0.0
87;2021-01-22;756;4;7242;22;2.0;0.0
87;2021-01-23;285;0;7527;22;2.0;0.0
87;2021-01-24;0;0;7527;22;2.0;0.0
87;2021-01-25;621;10;8148;32;2.2;0.0
87;2021-01-26;569;53;8717;85;2.4;0.0
87;2021-01-27;572;40;9289;125;2.5;0.0
87;2021-01-28;856;110;10145;235;2.7;0.1
87;2021-01-29;740;271;10885;506;2.9;0.1
87;2021-01-30;327;75;11212;581;3.0;0.2
87;2021-01-31;33;71;11245;652;3.0;0.2
87;2021-02-01;412;309;11657;961;3.1;0.3
87;2021-02-02;450;485;12107;1446;3.3;0.4
87;2021-02-03;542;420;12649;1866;3.4;0.5
87;2021-02-04;609;595;13258;2461;3.6;0.7
87;2021-02-05;342;384;13600;2845;3.7;0.8
87;2021-02-06;48;155;13648;3000;3.7;0.8
87;2021-02-07;20;0;13668;3000;3.7;0.8
87;2021-02-08;246;445;13914;3445;3.8;0.9
87;2021-02-09;218;547;14132;3992;3.8;1.1
87;2021-02-10;261;630;14393;4622;3.9;1.2
87;2021-02-11;285;543;14678;5165;4.0;1.4
87;2021-02-12;285;538;14963;5703;4.0;1.5
87;2021-02-13;24;169;14987;5872;4.0;1.6
87;2021-02-14;0;3;14987;5875;4.0;1.6
87;2021-02-15;236;392;15223;6267;4.1;1.7
87;2021-02-16;329;332;15552;6599;4.2;1.8
87;2021-02-17;330;380;15882;6979;4.3;1.9
87;2021-02-18;474;643;16356;7622;4.4;2.1
87;2021-02-19;400;480;16756;8102;4.5;2.2
87;2021-02-20;122;198;16878;8300;4.6;2.2
87;2021-02-21;2;9;16880;8309;4.6;2.2
87;2021-02-22;437;571;17317;8880;4.7;2.4
87;2021-02-23;550;627;17867;9507;4.8;2.6
87;2021-02-24;449;583;18316;10090;4.9;2.7
87;2021-02-25;787;706;19103;10796;5.2;2.9
87;2021-02-26;833;474;19936;11270;5.4;3.0
87;2021-02-27;404;207;20340;11477;5.5;3.1
87;2021-02-28;3;0;20343;11477;5.5;3.1
87;2021-03-01;514;368;20857;11845;5.6;3.2
87;2021-03-02;1030;383;21887;12228;5.9;3.3
87;2021-03-03;1170;337;23057;12565;6.2;3.4
87;2021-03-04;1405;330;24462;12895;6.6;3.5
87;2021-03-05;1750;286;26212;13181;7.1;3.6
87;2021-03-06;1039;26;27251;13207;7.3;3.6
87;2021-03-07;257;3;27508;13210;7.4;3.6
87;2021-03-08;858;236;28366;13446;7.7;3.6
87;2021-03-09;1288;219;29654;13665;8.0;3.7
87;2021-03-10;1297;223;30951;13888;8.3;3.7
87;2021-03-11;1752;246;32703;14134;8.8;3.8
87;2021-03-12;2110;276;34813;14410;9.4;3.9
87;2021-03-13;1303;10;36116;14420;9.7;3.9
87;2021-03-14;80;0;36196;14420;9.8;3.9
87;2021-03-15;985;357;37181;14777;10.0;4.0
87;2021-03-16;1062;235;38243;15012;10.3;4.0
87;2021-03-17;1069;213;39312;15225;10.6;4.1
87;2021-03-18;1177;325;40489;15550;10.9;4.2
87;2021-03-19;1677;254;42166;15804;11.4;4.3
87;2021-03-20;915;85;43081;15889;11.6;4.3
87;2021-03-21;32;0;43113;15889;11.6;4.3
87;2021-03-22;1040;379;44153;16268;11.9;4.4
87;2021-03-23;1382;413;45535;16681;12.3;4.5
87;2021-03-24;1507;364;47042;17045;12.7;4.6
87;2021-03-25;2489;388;49531;17433;13.4;4.7
87;2021-03-26;2517;445;52048;17878;14.0;4.8
87;2021-03-27;887;122;52935;18000;14.3;4.9
87;2021-03-28;269;15;53204;18015;14.3;4.9
87;2021-03-29;1115;413;54319;18428;14.7;5.0
87;2021-03-30;1899;659;56218;19087;15.2;5.1
87;2021-03-31;1658;687;57876;19774;15.6;5.3
87;2021-04-01;2205;569;60081;20343;16.2;5.5
87;2021-04-02;1825;613;61906;20956;16.7;5.7
87;2021-04-03;453;263;62359;21219;16.8;5.7
87;2021-04-04;1;0;62360;21219;16.8;5.7
87;2021-04-05;80;0;62440;21219;16.8;5.7
87;2021-04-06;989;897;63429;22116;17.1;6.0
87;2021-04-07;1480;917;64909;23033;17.5;6.2
87;2021-04-08;1778;1028;66687;24061;18.0;6.5
87;2021-04-09;2627;729;69314;24790;18.7;6.7
87;2021-04-10;1185;303;70499;25093;19.0;6.8
87;2021-04-11;64;0;70563;25093;19.0;6.8
87;2021-04-12;1622;816;72185;25909;19.5;7.0
87;2021-04-13;2275;1047;74460;26956;20.1;7.3
87;2021-04-14;2519;1164;76979;28120;20.8;7.6
87;2021-04-15;2193;1062;79172;29182;21.4;7.9
87;2021-04-16;2720;1058;81892;30240;22.1;8.2
87;2021-04-17;729;382;82621;30622;22.3;8.3
87;2021-04-18;110;139;82731;30761;22.3;8.3
87;2021-04-19;1654;820;84385;31581;22.8;8.5
87;2021-04-20;2073;862;86458;32443;23.3;8.8
87;2021-04-21;2286;982;88744;33425;23.9;9.0
87;2021-04-22;2531;1139;91275;34564;24.6;9.3
87;2021-04-23;1988;1167;93263;35731;25.2;9.6
87;2021-04-24;823;609;94086;36340;25.4;9.8
87;2021-04-25;64;103;94150;36443;25.4;9.8
87;2021-04-26;1350;912;95500;37355;25.8;10.1
87;2021-04-27;2394;1191;97894;38546;26.4;10.4
87;2021-04-28;3864;1432;101758;39978;27.4;10.8
87;2021-04-29;3057;1824;104815;41802;28.3;11.3
87;2021-04-30;3168;1345;107983;43147;29.1;11.6
87;2021-05-01;612;55;108595;43202;29.3;11.7
87;2021-05-02;357;2;108952;43204;29.4;11.7
87;2021-05-03;2295;929;111247;44133;30.0;11.9
87;2021-05-04;2907;1066;114154;45199;30.8;12.2
87;2021-05-05;2983;1499;117137;46698;31.6;12.6
87;2021-05-06;2512;1716;119649;48414;32.3;13.1
87;2021-05-07;2939;1703;122588;50117;33.1;13.5
87;2021-05-08;768;292;123356;50409;33.3;13.6
87;2021-05-09;19;133;123375;50542;33.3;13.6
87;2021-05-10;1922;1603;125297;52145;33.8;14.1
87;2021-05-11;2467;1899;127764;54044;34.5;14.6
87;2021-05-12;2576;2056;130340;56100;35.2;15.1
87;2021-05-13;1082;292;131422;56392;35.4;15.2
87;2021-05-14;2240;1766;133662;58158;36.0;15.7
87;2021-05-15;947;401;134609;58559;36.3;15.8
87;2021-05-16;138;74;134747;58633;36.3;15.8
87;2021-05-17;1618;1754;136365;60387;36.8;16.3
87;2021-05-18;2612;1801;138977;62188;37.5;16.8
87;2021-05-19;2790;1536;141767;63724;38.2;17.2
87;2021-05-20;3266;1710;145033;65434;39.1;17.6
87;2021-05-21;2751;1822;147784;67256;39.9;18.1
87;2021-05-22;1451;615;149235;67871;40.2;18.3
87;2021-05-23;210;92;149445;67963;40.3;18.3
87;2021-05-24;1056;135;150501;68098;40.6;18.4
87;2021-05-25;2106;1806;152607;69904;41.2;18.9
87;2021-05-26;3176;2456;155783;72360;42.0;19.5
87;2021-05-27;2983;2341;158766;74701;42.8;20.1
87;2021-05-28;2666;2519;161432;77220;43.5;20.8
87;2021-05-29;1063;1314;162495;78534;43.8;21.2
87;2021-05-30;257;59;162752;78593;43.9;21.2
87;2021-05-31;2278;1354;165030;79947;44.5;21.6
87;2021-06-01;2530;1851;167560;81798;45.2;22.1
87;2021-06-02;2455;1843;170015;83641;45.9;22.6
87;2021-06-03;3193;2527;173208;86168;46.7;23.2
87;2021-06-04;2818;2047;176026;88215;47.5;23.8
87;2021-06-05;1299;573;177325;88788;47.8;23.9
87;2021-06-06;254;96;177579;88884;47.9;24.0
87;2021-06-07;2093;1895;179672;90779;48.5;24.5
87;2021-06-08;2946;2565;182618;93344;49.3;25.2
87;2021-06-09;2254;2813;184872;96157;49.9;25.9
87;2021-06-10;2910;2540;187782;98697;50.6;26.6
87;2021-06-11;2348;3067;190130;101764;51.3;27.4
87;2021-06-12;1217;1102;191347;102866;51.6;27.7
87;2021-06-13;288;485;191635;103351;51.7;27.9
87;2021-06-14;970;2735;192605;106086;51.9;28.6
87;2021-06-15;1349;3326;193954;109412;52.3;29.5
87;2021-06-16;1630;3418;195584;112830;52.8;30.4
87;2021-06-17;2408;2306;197992;115136;53.4;31.1
87;2021-06-18;1765;3013;199757;118149;53.9;31.9
87;2021-06-19;1034;1169;200791;119318;54.2;32.2
87;2021-06-20;203;203;200994;119521;54.2;32.2
87;2021-06-21;1024;2639;202018;122160;54.5;32.9
88;2020-12-27;0;0;0;0;0.0;0.0
88;2020-12-28;0;0;0;0;0.0;0.0
88;2020-12-29;0;0;0;0;0.0;0.0
88;2020-12-30;0;0;0;0;0.0;0.0
88;2020-12-31;0;0;0;0;0.0;0.0
88;2021-01-01;1;0;1;0;0.0;0.0
88;2021-01-02;0;0;1;0;0.0;0.0
88;2021-01-03;0;0;1;0;0.0;0.0
88;2021-01-04;0;0;1;0;0.0;0.0
88;2021-01-05;1;0;2;0;0.0;0.0
88;2021-01-06;1;0;3;0;0.0;0.0
88;2021-01-07;70;0;73;0;0.0;0.0
88;2021-01-08;188;2;261;2;0.1;0.0
88;2021-01-09;190;1;451;3;0.1;0.0
88;2021-01-10;0;0;451;3;0.1;0.0
88;2021-01-11;226;0;677;3;0.2;0.0
88;2021-01-12;422;1;1099;4;0.3;0.0
88;2021-01-13;490;1;1589;5;0.4;0.0
88;2021-01-14;343;2;1932;7;0.5;0.0
88;2021-01-15;379;2;2311;9;0.6;0.0
88;2021-01-16;60;0;2371;9;0.7;0.0
88;2021-01-17;0;0;2371;9;0.7;0.0
88;2021-01-18;459;0;2830;9;0.8;0.0
88;2021-01-19;445;0;3275;9;0.9;0.0
88;2021-01-20;461;0;3736;9;1.0;0.0
88;2021-01-21;1536;0;5272;9;1.5;0.0
88;2021-01-22;1156;1;6428;10;1.8;0.0
88;2021-01-23;283;0;6711;10;1.9;0.0
88;2021-01-24;297;3;7008;13;1.9;0.0
88;2021-01-25;938;3;7946;16;2.2;0.0
88;2021-01-26;388;5;8334;21;2.3;0.0
88;2021-01-27;3;0;8337;21;2.3;0.0
88;2021-01-28;162;37;8499;58;2.4;0.0
88;2021-01-29;524;165;9023;223;2.5;0.1
88;2021-01-30;288;127;9311;350;2.6;0.1
88;2021-01-31;0;0;9311;350;2.6;0.1
88;2021-02-01;405;283;9716;633;2.7;0.2
88;2021-02-02;333;364;10049;997;2.8;0.3
88;2021-02-03;438;242;10487;1239;2.9;0.3
88;2021-02-04;316;230;10803;1469;3.0;0.4
88;2021-02-05;457;250;11260;1719;3.1;0.5
88;2021-02-06;108;56;11368;1775;3.2;0.5
88;2021-02-07;0;0;11368;1775;3.2;0.5
88;2021-02-08;359;207;11727;1982;3.3;0.6
88;2021-02-09;293;287;12020;2269;3.3;0.6
88;2021-02-10;414;348;12434;2617;3.5;0.7
88;2021-02-11;846;1090;13280;3707;3.7;1.0
88;2021-02-12;943;700;14223;4407;4.0;1.2
88;2021-02-13;162;212;14385;4619;4.0;1.3
88;2021-02-14;81;215;14466;4834;4.0;1.3
88;2021-02-15;640;1072;15106;5906;4.2;1.6
88;2021-02-16;472;726;15578;6632;4.3;1.8
88;2021-02-17;454;439;16032;7071;4.5;2.0
88;2021-02-18;515;383;16547;7454;4.6;2.1
88;2021-02-19;535;459;17082;7913;4.8;2.2
88;2021-02-20;156;103;17238;8016;4.8;2.2
88;2021-02-21;1;25;17239;8041;4.8;2.2
88;2021-02-22;424;342;17663;8383;4.9;2.3
88;2021-02-23;404;233;18067;8616;5.0;2.4
88;2021-02-24;507;211;18574;8827;5.2;2.5
88;2021-02-25;675;273;19249;9100;5.4;2.5
88;2021-02-26;859;271;20108;9371;5.6;2.6
88;2021-02-27;262;31;20370;9402;5.7;2.6
88;2021-02-28;30;1;20400;9403;5.7;2.6
88;2021-03-01;358;466;20758;9869;5.8;2.7
88;2021-03-02;432;492;21190;10361;5.9;2.9
88;2021-03-03;648;457;21838;10818;6.1;3.0
88;2021-03-04;1021;730;22859;11548;6.4;3.2
88;2021-03-05;933;684;23792;12232;6.6;3.4
88;2021-03-06;1868;107;25660;12339;7.1;3.4
88;2021-03-07;1057;65;26717;12404;7.4;3.5
88;2021-03-08;720;680;27437;13084;7.6;3.6
88;2021-03-09;1092;525;28529;13609;7.9;3.8
88;2021-03-10;1062;484;29591;14093;8.2;3.9
88;2021-03-11;1433;382;31024;14475;8.6;4.0
88;2021-03-12;1309;477;32333;14952;9.0;4.2
88;2021-03-13;1204;116;33537;15068;9.3;4.2
88;2021-03-14;166;5;33703;15073;9.4;4.2
88;2021-03-15;929;441;34632;15514;9.6;4.3
88;2021-03-16;1021;343;35653;15857;9.9;4.4
88;2021-03-17;901;418;36554;16275;10.2;4.5
88;2021-03-18;1302;384;37856;16659;10.5;4.6
88;2021-03-19;1459;492;39315;17151;10.9;4.8
88;2021-03-20;1312;36;40627;17187;11.3;4.8
88;2021-03-21;34;0;40661;17187;11.3;4.8
88;2021-03-22;1230;529;41891;17716;11.7;4.9
88;2021-03-23;1781;426;43672;18142;12.1;5.0
88;2021-03-24;1866;463;45538;18605;12.7;5.2
88;2021-03-25;2496;472;48034;19077;13.4;5.3
88;2021-03-26;2469;436;50503;19513;14.0;5.4
88;2021-03-27;879;288;51382;19801;14.3;5.5
88;2021-03-28;59;3;51441;19804;14.3;5.5
88;2021-03-29;1305;434;52746;20238;14.7;5.6
88;2021-03-30;2062;381;54808;20619;15.2;5.7
